"company_id","valuation","funding","select_investors"
518,2000000000,96000000,"Sequoia Capital"
331,3000000000,975000000,"""Cambridge Innovation Capital, LGT Capital Partners, Escala Capital"""
382,2000000000,975000000,"""B Capital Group, Monk's Hill Ventures, Dynamic Parcel Distribution"""
21,15000000000,979000000,"""Benchmark, Greylock Partners, Tencent Holdings"""
271,3000000000,987000000,"""Warburg Pincus, The Rise Fund, HarbourVest Partners"""
664,1000000000,98000000,"""Jerusalem Venture Partners, Israel Growth Partners, Insight Partners"""
1070,1000000000,990000000,"""58.com, Tencent Holdings"""
146,5000000000,996000000,"""Founders Fund, Accel, Creandum"""
792,1000000000,9000000,"ICG"
639,1000000000,0,"China Prosperity Capital"
567,2000000000,0,"Blackstone"
945,1000000000,0,"""Advent International, Bain Capital Ventures, Silversmith Capital Partners"""
947,1000000000,0,"""Berkshire Partners, Norwest Venture Partners"""
717,1000000000,0,"""Summit Partners, Qatar Holding"""
424,2000000000,0,"""Rubicon Technology Partners, Max Ventures, Inclusive Capital Partners"""
733,1000000000,0,"""Insight Partners, Silversmith Capital Partners, Spotify"""
1002,1000000000,0,"""DST Global, Sequoia Capital China, Gaorong Capital"""
215,4000000000,0,"Sequoia Capital"
866,1000000000,0,"""Advent International, PSG, Providence Equity Partners"""
651,1000000000,0,"""NetEase Capital, Northern Light Venture Capital, Microsoft"""
890,1000000000,0,"Bain Capital"
