,student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
16963,9907,city_28,0.939,,Has relevant experience,Full time course,Masters,STEM,19,100-499,Pvt Ltd,4,134,0
16964,7379,city_103,0.92,,Has relevant experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,4,18,0
16965,16959,city_21,0.624,Male,No relevant experience,Full time course,High School,,5,,,never,20,1
16966,10231,city_159,0.843,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,100-499,Early Stage Startup,2,22,0
16967,24524,city_114,0.926,Male,No relevant experience,Part time course,High School,,9,,,never,13,0
16968,1464,city_103,0.92,Male,No relevant experience,no_enrollment,Primary School,,1,,Pvt Ltd,never,57,0
16969,10581,city_102,0.804,Female,No relevant experience,Full time course,High School,,4,,,never,144,0
16970,5318,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,,,>4,50,1
16971,33155,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,2,62,1
16972,20566,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,100-499,,1,36,0
16973,8502,city_103,0.92,Other,Has relevant experience,no_enrollment,Graduate,STEM,3,50-99,,1,10,0
16974,10156,city_16,0.91,Male,No relevant experience,no_enrollment,,,1,,,never,202,0
16975,8253,city_114,0.926,Female,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,2,40,0
16976,31875,city_136,0.897,,No relevant experience,Full time course,Graduate,STEM,4,,,1,13,0
16977,12563,city_114,0.926,Male,Has relevant experience,Full time course,Masters,STEM,13,10-49,Public Sector,2,80,0
16978,30161,city_11,0.55,Female,Has relevant experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,never,55,0
16979,27789,city_103,0.92,Female,No relevant experience,Full time course,Graduate,STEM,3,,,never,109,1
16980,2406,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,<10,Pvt Ltd,1,19,1
16981,12525,city_114,0.926,Female,No relevant experience,no_enrollment,Masters,Business Degree,4,10-49,Pvt Ltd,2,53,0
16982,13482,city_114,0.926,,No relevant experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,never,34,0
16983,7103,city_71,0.884,Male,Has relevant experience,no_enrollment,Graduate,STEM,20,,,>4,4,0
16984,3591,city_114,0.926,Male,No relevant experience,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,>4,33,1
16985,29350,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,3,23,0
16986,6937,city_65,0.802,,No relevant experience,Full time course,Masters,STEM,3,,,,302,0
16987,27095,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,1,46,0
16988,20487,city_71,0.884,,Has relevant experience,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,1,70,0
16989,22513,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,4,100-499,NGO,1,43,1
16990,29912,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Other,5,<10,Pvt Ltd,1,214,0
16991,30992,city_175,0.7759999999999999,Male,No relevant experience,Full time course,Graduate,STEM,4,,,never,52,0
16992,23666,city_109,0.701,Male,Has relevant experience,no_enrollment,Masters,STEM,16,,,1,150,0
16993,5916,city_11,0.55,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,100-499,Pvt Ltd,1,55,0
16994,16512,city_114,0.926,,Has relevant experience,no_enrollment,Graduate,STEM,17,<10,Pvt Ltd,>4,76,0
16995,14762,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,>4,152,0
16996,12869,city_115,0.789,Male,No relevant experience,Full time course,Graduate,STEM,3,,,2,47,0
16997,26174,city_57,0.866,Male,Has relevant experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,never,17,0
16998,22248,city_103,0.92,Female,Has relevant experience,Part time course,Graduate,STEM,16,100-499,Other,3,14,1
16999,15934,city_16,0.91,,Has relevant experience,no_enrollment,Masters,STEM,8,100-499,Pvt Ltd,1,60,0
17000,26773,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,135,0
17001,17289,city_36,0.893,Male,Has relevant experience,Part time course,Graduate,STEM,9,<10,Pvt Ltd,1,113,0
17002,30698,city_21,0.624,,No relevant experience,Full time course,Graduate,STEM,4,,,1,15,1
17003,31246,city_45,0.89,Male,Has relevant experience,no_enrollment,High School,,16,100-499,Other,2,39,0
17004,24243,city_144,0.84,,Has relevant experience,no_enrollment,Graduate,STEM,3,100-499,Public Sector,,8,0
17005,22107,city_71,0.884,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,>4,51,0
17006,22516,city_21,0.624,,No relevant experience,Full time course,High School,,2,,,never,116,1
17007,16417,city_61,0.913,Male,Has relevant experience,no_enrollment,Masters,STEM,4,100-499,NGO,1,22,0
17008,2186,city_16,0.91,Male,Has relevant experience,no_enrollment,Phd,Other,>20,50-99,Pvt Ltd,>4,248,0
17009,18145,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,Pvt Ltd,3,28,0
17010,33173,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,100-499,Pvt Ltd,2,26,0
17011,16326,city_173,0.878,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,100-499,Pvt Ltd,1,59,0
17012,3888,city_16,0.91,,No relevant experience,no_enrollment,High School,,>20,,,>4,26,1
17013,1133,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,62,0
17014,27351,city_97,0.925,Male,Has relevant experience,,,,3,,,1,80,0
17015,30973,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,50-99,,1,55,0
17016,18718,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,31,1
17017,20799,city_104,0.924,,Has relevant experience,Full time course,Graduate,STEM,>20,1000-4999,NGO,>4,60,0
17018,15198,city_103,0.92,Male,No relevant experience,Full time course,,,,,,,21,0
17019,22860,city_67,0.855,Male,No relevant experience,Part time course,Graduate,STEM,4,100-499,Pvt Ltd,1,78,0
17020,26335,city_142,0.727,Male,Has relevant experience,Full time course,Graduate,STEM,4,100-499,Public Sector,1,31,0
17021,20739,city_162,0.767,,Has relevant experience,no_enrollment,Graduate,STEM,8,10-49,Early Stage Startup,1,12,0
17022,9708,city_67,0.855,Male,Has relevant experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,42,0
17023,7489,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,>4,109,0
17024,4729,city_71,0.884,Male,No relevant experience,Full time course,Masters,STEM,9,,,1,100,1
17025,16493,city_28,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,8,1000-4999,NGO,3,60,0
17026,11915,city_103,0.92,,No relevant experience,Full time course,Graduate,STEM,5,,,never,34,0
17027,10200,city_13,0.8270000000000001,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,1,156,0
17028,3924,city_23,0.899,Female,Has relevant experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,100,0
17029,31251,city_73,0.754,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,8,0
17030,32426,city_16,0.91,Male,No relevant experience,Full time course,Masters,STEM,5,,Pvt Ltd,never,21,0
17031,24476,city_64,0.6659999999999999,Male,No relevant experience,Full time course,High School,,2,,,never,44,1
17032,1043,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,>20,10-49,Early Stage Startup,>4,64,0
17033,17474,city_143,0.74,,Has relevant experience,no_enrollment,Graduate,STEM,9,100-499,Pvt Ltd,,4,0
17034,12510,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,100-499,Pvt Ltd,1,112,1
17035,21369,city_76,0.698,Male,Has relevant experience,no_enrollment,Masters,STEM,14,<10,Public Sector,1,21,0
17036,15016,city_152,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,,,>4,17,1
17037,20307,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,>20,,,1,76,1
17038,9920,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,100-499,Pvt Ltd,3,86,0
17039,32805,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,108,1
17040,2235,city_173,0.878,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,222,0
17041,31022,city_21,0.624,Male,Has relevant experience,Part time course,Graduate,STEM,9,50-99,Pvt Ltd,1,114,0
17042,31064,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,>20,50-99,Pvt Ltd,4,5,0
17043,8656,city_150,0.698,Male,Has relevant experience,no_enrollment,High School,,4,<10,Pvt Ltd,1,34,1
17044,2740,city_9,0.743,,Has relevant experience,Full time course,Graduate,STEM,5,<10,Pvt Ltd,never,69,0
17045,21310,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,10-49,Pvt Ltd,1,42,0
17046,1733,city_75,0.939,,Has relevant experience,no_enrollment,Graduate,STEM,7,10-49,Pvt Ltd,1,170,0
17047,12559,city_114,0.926,,Has relevant experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,334,0
17048,26868,city_104,0.924,,No relevant experience,Part time course,Masters,STEM,10,,,4,25,0
17049,14198,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,170,0
17050,29870,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,1,90,0
17051,9115,city_162,0.767,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,<10,Early Stage Startup,1,165,0
17052,33281,city_21,0.624,,Has relevant experience,,Graduate,STEM,4,100-499,Pvt Ltd,4,63,0
17053,23510,city_73,0.754,Male,Has relevant experience,no_enrollment,High School,,4,,,1,76,0
17054,32033,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,7,500-999,,1,3,0
17055,7883,city_160,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,>20,10-49,Pvt Ltd,1,33,0
17056,32492,city_21,0.624,,Has relevant experience,Part time course,Graduate,STEM,5,,,1,13,1
17057,13616,city_7,0.647,Male,No relevant experience,Full time course,Masters,STEM,4,,,1,36,0
17058,4292,city_114,0.926,Male,Has relevant experience,no_enrollment,,,>20,50-99,Pvt Ltd,>4,14,0
17059,31265,city_103,0.92,Female,No relevant experience,no_enrollment,Graduate,Arts,4,50-99,Pvt Ltd,1,20,0
17060,23814,city_73,0.754,,No relevant experience,Full time course,High School,,2,,,2,41,0
17061,26731,city_103,0.92,Female,Has relevant experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,1,101,0
17062,24724,city_159,0.843,,No relevant experience,Full time course,Graduate,STEM,1,,,never,40,1
17063,8967,city_165,0.903,,Has relevant experience,Full time course,Graduate,,5,50-99,Pvt Ltd,2,77,1
17064,14897,city_114,0.926,Male,No relevant experience,no_enrollment,High School,,4,,,never,29,0
17065,8159,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,2,,,never,37,0
17066,11101,city_144,0.84,Male,Has relevant experience,no_enrollment,Masters,STEM,7,10-49,Funded Startup,1,100,0
17067,18499,city_21,0.624,,No relevant experience,Full time course,High School,,6,,,4,188,1
17068,32931,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,Other,14,50-99,Pvt Ltd,1,46,0
17069,143,city_104,0.924,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,10-49,Pvt Ltd,never,47,1
17070,8180,city_28,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,15,,,>4,43,0
17071,1473,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,>4,29,0
17072,5116,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,4,165,0
17073,18010,city_28,0.939,Male,Has relevant experience,Full time course,Graduate,STEM,7,,,2,59,0
17074,22809,city_21,0.624,Male,No relevant experience,no_enrollment,High School,,2,,,never,100,1
17075,31811,city_77,0.83,Male,Has relevant experience,no_enrollment,Primary School,,13,1000-4999,Pvt Ltd,2,2,0
17076,9737,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,Humanities,>20,500-999,Pvt Ltd,1,78,1
17077,8371,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,100-499,Pvt Ltd,never,79,0
17078,16007,city_103,0.92,,Has relevant experience,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,,57,0
17079,13719,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,50,0
17080,6951,city_65,0.802,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,,,4,23,0
17081,2176,city_21,0.624,Male,No relevant experience,no_enrollment,Masters,STEM,2,,,1,37,0
17082,29601,city_100,0.887,Male,No relevant experience,no_enrollment,Graduate,Other,2,,,1,24,0
17083,14864,city_160,0.92,Female,Has relevant experience,no_enrollment,Masters,STEM,13,1000-4999,Public Sector,>4,28,0
17084,11757,city_64,0.6659999999999999,Male,No relevant experience,Full time course,High School,,4,,,1,41,0
17085,23967,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,>4,125,0
17086,23787,city_23,0.899,Male,Has relevant experience,no_enrollment,Masters,Humanities,4,<10,Early Stage Startup,2,53,0
17087,15420,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,32,0
17088,18460,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,38,1
17089,32777,city_61,0.913,Male,No relevant experience,Full time course,High School,,12,,,>4,83,0
17090,11380,city_123,0.738,,Has relevant experience,no_enrollment,Graduate,STEM,4,10-49,Pvt Ltd,,23,0
17091,3249,city_16,0.91,Male,Has relevant experience,no_enrollment,Phd,STEM,10,<10,Funded Startup,1,10,0
17092,32230,city_21,0.624,,No relevant experience,Full time course,Graduate,STEM,2,,Pvt Ltd,never,11,1
17093,30424,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,NGO,,206,0
17094,13137,city_103,0.92,Female,Has relevant experience,no_enrollment,Masters,Humanities,2,10000+,NGO,1,56,0
17095,9902,city_73,0.754,Male,Has relevant experience,Full time course,Graduate,STEM,7,,,1,22,1
17096,31391,city_103,0.92,Other,No relevant experience,Full time course,Graduate,Humanities,3,,,1,14,1
17097,10210,city_99,0.915,,Has relevant experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,1,69,0
17098,6580,city_11,0.55,,Has relevant experience,no_enrollment,Graduate,STEM,5,,,1,138,0
17099,19926,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,1,22,0
17100,701,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,1,36,0
17101,23486,city_100,0.887,Male,Has relevant experience,no_enrollment,Masters,STEM,5,50-99,,2,30,0
17102,33311,city_136,0.897,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,100-499,Public Sector,>4,55,0
17103,24646,city_120,0.78,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,100-499,Pvt Ltd,2,165,0
17104,19580,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,500-999,Funded Startup,1,20,0
17105,12467,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,134,0
17106,18315,city_21,0.624,Male,No relevant experience,Part time course,,,2,50-99,Pvt Ltd,1,304,0
17107,11342,city_75,0.939,Male,Has relevant experience,no_enrollment,High School,,>20,10000+,Pvt Ltd,>4,116,0
17108,25350,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,9,1
17109,26439,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,,Pvt Ltd,>4,41,0
17110,8549,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,6,,,1,56,1
17111,28851,city_103,0.92,Male,Has relevant experience,Part time course,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,47,0
17112,29024,city_128,0.527,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,1000-4999,Public Sector,1,62,1
17113,8770,city_84,0.698,Male,Has relevant experience,Part time course,Masters,Business Degree,2,100-499,Pvt Ltd,1,134,0
17114,23289,city_75,0.939,Male,Has relevant experience,no_enrollment,Masters,STEM,20,,,1,84,0
17115,1822,city_21,0.624,Female,Has relevant experience,no_enrollment,Masters,STEM,<1,1000-4999,Pvt Ltd,never,39,0
17116,15830,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,7,50-99,Early Stage Startup,2,206,0
17117,11946,city_21,0.624,,No relevant experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,>4,43,1
17118,709,city_138,0.836,,No relevant experience,Full time course,Graduate,STEM,13,,,1,16,0
17119,12489,city_150,0.698,Other,No relevant experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,31,0
17120,32386,city_103,0.92,,Has relevant experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,1,50,0
17121,22979,city_138,0.836,,Has relevant experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,never,13,1
17122,2860,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,9,,,2,28,0
17123,10947,city_138,0.836,,No relevant experience,,Graduate,Other,3,,,never,47,1
17124,24867,city_21,0.624,,No relevant experience,Part time course,Graduate,STEM,3,,,1,56,1
17125,14623,city_102,0.804,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,108,0
17126,719,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,7,50-99,Pvt Ltd,2,23,0
17127,16250,city_103,0.92,Male,No relevant experience,Full time course,High School,,4,,,4,35,1
17128,26977,city_24,0.698,Male,No relevant experience,Full time course,Graduate,STEM,9,,,never,5,0
17129,29137,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,10-49,Early Stage Startup,3,58,0
17130,14494,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,Humanities,5,100-499,Funded Startup,3,138,0
17131,18678,city_114,0.926,Male,Has relevant experience,Part time course,Graduate,STEM,5,<10,Pvt Ltd,2,27,0
17132,25178,city_28,0.939,,No relevant experience,,Graduate,STEM,1,10000+,,never,11,0
17133,17046,city_46,0.762,,No relevant experience,Full time course,Graduate,STEM,6,,,never,22,0
17134,10326,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,>4,14,1
17135,21892,city_114,0.926,,No relevant experience,Full time course,High School,,1,50-99,Pvt Ltd,1,17,0
17136,12662,city_138,0.836,Male,No relevant experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,188,0
17137,31277,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,100-499,Pvt Ltd,1,5,0
17138,9650,city_61,0.913,Male,Has relevant experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,1,86,0
17139,24645,city_103,0.92,Male,No relevant experience,Full time course,High School,,2,,,never,57,0
17140,2158,city_14,0.698,,Has relevant experience,Full time course,Masters,STEM,11,,,2,13,1
17141,32742,city_28,0.939,Male,No relevant experience,Full time course,High School,,2,,,never,52,0
17142,5303,city_116,0.743,,Has relevant experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,2,4,0
17143,12548,city_28,0.939,Male,No relevant experience,Part time course,High School,,2,100-499,Pvt Ltd,1,13,0
17144,23036,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,5,<10,Funded Startup,2,103,0
17145,30493,city_103,0.92,Male,No relevant experience,Full time course,High School,,9,,,1,59,0
17146,23134,city_67,0.855,Male,No relevant experience,Full time course,,,2,,,never,87,0
17147,23198,city_103,0.92,Other,No relevant experience,no_enrollment,Primary School,,2,10-49,,1,103,0
17148,29426,city_160,0.92,Male,No relevant experience,no_enrollment,Masters,STEM,<1,50-99,Pvt Ltd,1,9,0
17149,18295,city_143,0.74,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,50-99,Funded Startup,2,54,0
17150,1608,city_103,0.92,Other,No relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,3,70,0
17151,15063,city_159,0.843,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,>4,35,0
17152,15089,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,2,57,1
17153,29927,city_175,0.7759999999999999,Male,No relevant experience,Full time course,Graduate,STEM,2,,,never,9,1
17154,10824,city_21,0.624,Male,No relevant experience,no_enrollment,Primary School,,<1,,,never,132,0
17155,2507,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,12,0
17156,20260,city_65,0.802,Male,Has relevant experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,never,55,0
17157,25272,city_64,0.6659999999999999,Male,Has relevant experience,no_enrollment,,,5,50-99,Pvt Ltd,1,57,0
17158,10976,city_104,0.924,,No relevant experience,no_enrollment,Graduate,STEM,>20,,,>4,12,1
17159,27825,city_97,0.925,Male,Has relevant experience,Full time course,Graduate,STEM,17,100-499,Pvt Ltd,1,48,0
17160,16229,city_160,0.92,Male,No relevant experience,no_enrollment,Primary School,,3,,,never,138,0
17161,1170,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,100-499,Pvt Ltd,>4,20,0
17162,24356,city_91,0.691,,No relevant experience,Full time course,Graduate,STEM,2,,,,31,0
17163,30651,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,100-499,Pvt Ltd,3,61,0
17164,9109,city_91,0.691,,Has relevant experience,no_enrollment,Graduate,Other,6,10-49,Funded Startup,1,78,0
17165,7473,city_100,0.887,Male,Has relevant experience,Full time course,Graduate,STEM,5,10-49,Public Sector,1,34,0
17166,27451,city_83,0.923,Male,Has relevant experience,no_enrollment,Masters,Humanities,5,50-99,Pvt Ltd,2,80,0
17167,1425,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,24,0
17168,19687,city_90,0.698,Male,Has relevant experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,4,50,0
17169,7718,city_11,0.55,Male,Has relevant experience,no_enrollment,Masters,STEM,15,100-499,Pvt Ltd,3,9,0
17170,2516,city_36,0.893,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,1,46,0
17171,29391,city_21,0.624,Male,No relevant experience,no_enrollment,High School,,1,,,never,28,1
17172,7355,city_53,0.74,Male,No relevant experience,Full time course,Graduate,STEM,5,,,1,326,0
17173,29307,city_138,0.836,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,100-499,Pvt Ltd,4,39,1
17174,11720,city_28,0.939,Male,No relevant experience,no_enrollment,Masters,STEM,19,5000-9999,Pvt Ltd,>4,22,0
17175,24065,city_21,0.624,Male,No relevant experience,no_enrollment,High School,,2,,,never,17,0
17176,27005,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,4,,,1,132,1
17177,5257,city_67,0.855,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,2,3,0
17178,18533,city_24,0.698,Male,Has relevant experience,no_enrollment,Phd,STEM,19,50-99,Pvt Ltd,1,23,0
17179,32891,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,148,0
17180,9909,city_160,0.92,Other,No relevant experience,Part time course,Graduate,Arts,<1,1000-4999,Pvt Ltd,2,112,1
17181,24284,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,5,1
17182,7686,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,3,,,1,270,1
17183,17572,city_65,0.802,Male,No relevant experience,Full time course,Graduate,STEM,7,,,never,6,1
17184,23014,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,28,0
17185,19112,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,15,10000+,NGO,>4,51,0
17186,1345,city_23,0.899,,Has relevant experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,2,204,0
17187,20387,city_21,0.624,Male,No relevant experience,no_enrollment,Graduate,STEM,6,,,1,147,0
17188,31928,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,8,100-499,Pvt Ltd,1,10,0
17189,19587,city_11,0.55,,Has relevant experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,116,1
17190,9331,city_21,0.624,,No relevant experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,28,0
17191,612,city_103,0.92,Male,No relevant experience,Full time course,High School,,4,,NGO,1,332,1
17192,10835,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,1,109,1
17193,22539,city_16,0.91,,Has relevant experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,1,54,0
17194,20861,city_10,0.895,Other,No relevant experience,,,,2,,,never,83,0
17195,102,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,19,100-499,Funded Startup,>4,37,0
17196,2040,city_89,0.925,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1,8,1
17197,19802,city_65,0.802,Male,Has relevant experience,no_enrollment,High School,,12,100-499,Pvt Ltd,1,4,0
17198,32967,city_98,0.949,Male,Has relevant experience,Full time course,Graduate,STEM,10,,,3,27,0
17199,4267,city_67,0.855,Male,No relevant experience,no_enrollment,High School,,3,,,never,31,0
17200,17136,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,18,10000+,Pvt Ltd,>4,28,0
17201,33170,city_50,0.8959999999999999,Male,Has relevant experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,>4,40,0
17202,20986,city_136,0.897,,No relevant experience,Full time course,Graduate,STEM,4,,,1,22,0
17203,17284,city_21,0.624,Male,Has relevant experience,Full time course,Graduate,STEM,4,100-499,Pvt Ltd,2,43,0
17204,28439,city_149,0.6890000000000001,Male,Has relevant experience,,Graduate,STEM,7,10-49,NGO,1,194,0
17205,21097,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,6,100-499,Pvt Ltd,1,110,1
17206,6557,city_115,0.789,Male,Has relevant experience,no_enrollment,High School,,15,<10,Pvt Ltd,1,6,0
17207,5421,city_83,0.923,Male,No relevant experience,no_enrollment,Primary School,,>20,,,never,216,0
17208,21140,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,13,50-99,Pvt Ltd,>4,36,0
17209,21889,city_114,0.926,Male,Has relevant experience,no_enrollment,,,15,500-999,Pvt Ltd,>4,25,0
17210,24359,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,5,,,1,109,1
17211,3554,city_67,0.855,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,100-499,Pvt Ltd,2,28,0
17212,10559,city_149,0.6890000000000001,Male,Has relevant experience,no_enrollment,,,3,50-99,Pvt Ltd,1,50,0
