client_id,number_contacts,contact_duration,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,campaign_id,last_contact_date
35262,3,297,999,0,,0,1,2022-05-05
35263,3,197,999,1,0.0,0,1,2022-05-18
35264,8,63,999,0,,0,1,2022-05-17
35265,5,103,999,0,,0,1,2022-05-18
35266,8,11,999,0,,0,1,2022-05-06
35267,2,427,999,0,,0,1,2022-05-28
35268,3,80,999,0,,0,1,2022-05-23
35269,2,232,999,0,,0,1,2022-05-15
35270,2,255,999,0,,0,1,2022-05-11
35271,2,8,999,1,0.0,0,1,2022-05-26
35272,15,284,999,0,,0,1,2022-05-18
35273,2,550,999,1,0.0,0,1,2022-05-24
35274,2,536,999,0,,0,1,2022-05-12
35275,2,193,999,0,,0,1,2022-05-13
35276,2,124,999,1,0.0,0,1,2022-05-18
35277,10,12,999,1,0.0,0,1,2022-05-23
35278,5,134,999,0,,0,1,2022-05-21
35279,7,10,999,0,,0,1,2022-05-01
35280,8,17,999,0,,0,1,2022-05-02
35281,5,895,999,1,0.0,0,1,2022-05-03
35282,3,212,999,0,,0,1,2022-05-13
35283,8,43,999,1,0.0,0,1,2022-05-30
35284,2,364,999,0,,0,1,2022-05-20
35285,3,14,999,0,,0,1,2022-05-31
35286,8,122,999,0,,0,1,2022-05-30
35287,9,134,999,0,,0,1,2022-05-24
35288,2,21,999,0,,0,1,2022-05-04
35289,5,144,999,0,,0,1,2022-05-22
35290,3,16,999,0,,0,1,2022-05-13
35291,8,13,999,0,,0,1,2022-05-19
35292,4,781,999,2,0.0,0,1,2022-05-11
35293,3,128,999,0,,0,1,2022-05-25
35294,2,67,999,0,,0,1,2022-05-23
35295,3,266,999,0,,0,1,2022-05-05
35296,6,411,999,1,0.0,0,1,2022-05-01
35297,2,391,999,0,,0,1,2022-05-26
35298,4,195,999,0,,0,1,2022-05-19
35299,5,74,999,0,,0,1,2022-05-28
35300,2,232,999,0,,0,1,2022-05-30
35301,2,340,999,1,0.0,0,1,2022-05-23
35302,8,350,999,1,0.0,0,1,2022-05-21
35303,3,309,999,0,,0,1,2022-05-26
35304,5,12,999,0,,0,1,2022-05-22
35305,3,136,999,1,0.0,0,1,2022-05-14
35306,3,259,999,0,,0,1,2022-05-22
35307,5,223,999,0,,0,1,2022-05-06
35308,2,215,999,0,,0,1,2022-05-27
35309,4,156,999,0,,0,1,2022-05-15
35310,4,233,999,0,,0,1,2022-05-08
35311,3,59,999,0,,0,1,2022-05-22
35312,10,104,999,0,,0,1,2022-05-30
35313,3,49,999,0,,0,1,2022-05-21
35314,3,167,999,0,,0,1,2022-05-20
35315,6,113,999,0,,0,1,2022-05-11
35316,4,1002,999,0,,1,1,2022-05-25
35317,2,48,999,0,,0,1,2022-05-28
35318,2,54,999,0,,0,1,2022-05-03
35319,3,306,999,1,0.0,0,1,2022-05-07
35320,4,61,999,0,,0,1,2022-05-17
35321,5,20,999,0,,0,1,2022-05-11
35322,5,16,999,1,0.0,0,1,2022-05-09
35323,4,880,999,0,,1,1,2022-05-30
35324,3,69,999,1,0.0,0,1,2022-05-30
35325,4,218,999,0,,0,1,2022-05-27
35326,6,18,999,0,,0,1,2022-05-05
35327,2,47,999,0,,0,1,2022-05-26
35328,2,333,999,1,0.0,0,1,2022-05-21
35329,2,102,999,1,0.0,0,1,2022-05-27
35330,3,64,999,1,0.0,0,1,2022-05-19
35331,4,101,999,1,0.0,0,1,2022-05-22
35332,5,800,999,0,,0,1,2022-05-04
35333,3,131,999,0,,0,1,2022-05-01
35334,3,476,999,0,,0,1,2022-05-21
35335,5,65,999,0,,0,1,2022-05-21
35336,2,262,999,1,0.0,0,1,2022-05-22
35337,2,934,999,1,0.0,1,1,2022-05-09
35338,10,75,999,2,0.0,0,1,2022-05-29
35339,4,51,999,0,,0,1,2022-05-25
35340,3,208,999,0,,0,1,2022-05-18
35341,3,53,999,0,,0,1,2022-05-07
35342,2,162,999,1,0.0,0,1,2022-05-02
35343,11,34,999,0,,0,1,2022-05-02
35344,3,73,999,0,,0,1,2022-05-12
35345,8,22,999,1,0.0,0,1,2022-05-09
35346,2,172,9,2,0.0,0,1,2022-05-08
35347,3,258,999,0,,0,1,2022-05-14
35348,3,71,999,1,0.0,0,1,2022-05-07
35349,8,11,999,0,,0,1,2022-05-31
35350,3,93,999,0,,0,1,2022-05-07
35351,4,92,999,1,0.0,0,1,2022-05-31
35352,3,655,999,1,0.0,1,1,2022-05-15
35353,2,138,999,1,0.0,0,1,2022-05-21
35354,3,432,999,0,,0,1,2022-05-27
35355,3,200,999,1,0.0,0,1,2022-05-05
35356,3,69,999,1,0.0,0,1,2022-05-30
35357,3,204,999,0,,0,1,2022-05-24
35358,5,25,999,1,0.0,0,1,2022-05-24
35359,8,28,999,0,,0,1,2022-05-25
35360,4,68,999,1,0.0,0,1,2022-05-05
35361,3,109,999,0,,0,1,2022-05-17
35362,3,1223,999,1,0.0,0,1,2022-05-15
35363,3,136,999,1,0.0,0,1,2022-05-01
35364,2,101,999,0,,0,1,2022-05-15
35365,2,126,999,1,0.0,0,1,2022-05-30
35366,7,137,999,1,0.0,0,1,2022-05-07
35367,6,155,999,0,,0,1,2022-05-10
35368,3,509,999,0,,0,1,2022-05-13
35369,2,143,999,1,0.0,0,1,2022-05-20
35370,6,641,999,0,,0,1,2022-05-04
35371,4,415,999,1,0.0,1,1,2022-05-16
35372,2,104,999,0,,0,1,2022-05-01
35373,6,211,999,1,0.0,0,1,2022-05-16
35374,3,131,999,0,,0,1,2022-05-01
35375,5,22,999,0,,0,1,2022-05-27
35376,9,15,999,0,,0,1,2022-05-03
35377,4,1871,999,0,,1,1,2022-05-18
35378,2,69,999,2,0.0,0,1,2022-05-29
35379,4,63,999,0,,0,1,2022-05-08
35380,3,1068,999,0,,1,1,2022-05-20
35381,3,315,999,1,0.0,0,1,2022-05-08
35382,3,58,999,0,,0,1,2022-05-12
35383,8,22,999,1,0.0,0,1,2022-05-18
35384,6,1326,999,1,0.0,0,1,2022-05-31
35385,7,149,999,0,,0,1,2022-05-30
35386,10,34,999,0,,0,1,2022-05-04
35387,3,204,999,1,0.0,0,1,2022-05-14
35388,9,44,999,0,,0,1,2022-05-21
35389,2,376,999,0,,0,1,2022-05-19
35390,5,31,999,1,0.0,0,1,2022-05-26
35391,2,133,999,0,,0,1,2022-05-04
35392,4,439,999,0,,0,1,2022-05-30
35393,2,157,999,1,0.0,0,1,2022-05-16
35394,7,38,999,1,0.0,0,1,2022-05-04
35395,4,462,999,0,,1,1,2022-05-31
35396,4,73,999,0,,0,1,2022-05-17
35397,3,104,999,0,,0,1,2022-05-04
35398,2,504,999,0,,0,1,2022-05-04
35399,3,121,999,0,,0,1,2022-05-16
35400,2,49,999,0,,0,1,2022-05-02
35401,2,258,999,0,,0,1,2022-05-20
35402,5,163,999,1,0.0,0,1,2022-05-15
35403,6,12,999,0,,0,1,2022-05-08
35404,2,126,999,1,0.0,0,1,2022-05-24
35405,4,166,999,0,,0,1,2022-05-13
35406,7,11,999,1,0.0,0,1,2022-05-24
35407,4,59,999,0,,0,1,2022-05-15
35408,7,1313,999,1,0.0,1,1,2022-05-15
35409,8,623,999,0,,1,1,2022-05-23
35410,3,157,999,0,,0,1,2022-05-03
35411,4,1598,999,1,0.0,1,1,2022-05-02
35412,3,385,999,0,,0,1,2022-05-01
35413,11,57,999,0,,0,1,2022-05-08
35414,3,543,999,1,0.0,0,1,2022-05-19
35415,3,692,999,0,,1,1,2022-05-27
35416,5,102,999,0,,0,1,2022-05-18
35417,6,20,999,0,,0,1,2022-05-06
35418,2,59,999,0,,0,1,2022-05-31
35419,5,33,999,0,,0,1,2022-05-18
35420,2,126,999,1,0.0,0,1,2022-05-23
35421,5,87,999,0,,0,1,2022-05-24
35422,7,15,999,0,,0,1,2022-05-30
35423,4,45,999,0,,0,1,2022-05-29
35424,4,722,999,0,,1,1,2022-05-15
35425,4,9,999,0,,0,1,2022-05-03
35426,5,17,999,1,0.0,0,1,2022-05-26
35427,6,7,999,0,,0,1,2022-05-06
35428,10,16,999,0,,0,1,2022-05-01
35429,5,201,999,0,,0,1,2022-05-15
35430,2,113,999,1,0.0,0,1,2022-05-04
35431,5,8,999,0,,0,1,2022-05-04
35432,7,8,999,0,,0,1,2022-05-31
35433,2,536,999,1,0.0,1,1,2022-05-02
35434,6,58,999,0,,0,1,2022-05-18
35435,6,28,999,0,,0,1,2022-05-01
35436,10,11,999,0,,0,1,2022-05-29
35437,5,9,999,0,,0,1,2022-05-27
35438,3,899,999,0,,1,1,2022-05-09
35439,8,17,999,1,0.0,0,1,2022-05-15
35440,3,473,999,0,,1,1,2022-05-30
35441,14,11,999,0,,0,1,2022-05-08
35442,4,114,999,0,,0,1,2022-05-24
35443,5,106,999,0,,0,1,2022-05-22
35444,3,159,999,0,,0,1,2022-05-28
35445,6,17,999,0,,0,1,2022-05-21
35446,5,359,999,0,,0,1,2022-05-14
35447,7,17,999,1,0.0,0,1,2022-05-14
35448,8,11,999,0,,0,1,2022-05-11
35449,3,70,999,0,,0,1,2022-05-21
35450,4,193,999,0,,0,1,2022-05-03
35451,4,116,999,0,,0,1,2022-05-17
35452,5,157,999,0,,0,1,2022-05-06
35453,2,284,999,1,0.0,0,1,2022-05-03
35454,6,73,999,0,,0,1,2022-05-13
35455,5,18,999,1,0.0,0,1,2022-05-10
35456,5,26,12,1,1.0,0,1,2022-05-10
35457,6,222,999,0,,0,1,2022-05-19
35458,2,126,999,0,,0,1,2022-05-19
35459,2,97,999,1,0.0,0,1,2022-05-03
35460,3,144,999,0,,0,1,2022-05-16
35461,2,98,999,1,0.0,0,1,2022-05-19
35462,2,59,999,0,,0,1,2022-05-14
35463,5,19,999,0,,0,1,2022-05-23
35464,8,44,999,0,,0,1,2022-05-03
35465,6,22,999,1,0.0,0,1,2022-05-27
35466,4,44,999,0,,0,1,2022-05-15
35467,6,16,999,0,,0,1,2022-05-22
35468,7,7,999,1,0.0,0,1,2022-05-22
35469,7,21,999,0,,0,1,2022-05-05
35470,9,15,999,0,,0,1,2022-05-26
35471,7,30,999,0,,0,1,2022-05-12
35472,8,13,999,0,,0,1,2022-05-05
35473,7,8,999,0,,0,1,2022-05-26
35474,2,201,999,0,,0,1,2022-05-30
35475,2,259,999,0,,0,1,2022-05-24
35476,1,90,999,0,,0,1,2022-05-21
35477,1,51,999,0,,0,1,2022-05-12
35478,1,264,10,1,1.0,0,1,2022-05-30
35479,6,35,999,0,,0,1,2022-05-22
35480,4,10,999,0,,0,1,2022-05-22
35481,1,380,999,0,,0,1,2022-05-11
35482,2,33,999,0,,0,1,2022-05-27
35483,5,30,999,0,,0,1,2022-05-19
35484,1,557,999,0,,0,1,2022-05-23
35485,1,108,999,0,,0,1,2022-05-05
35486,1,173,999,0,,0,1,2022-05-27
35487,6,87,999,1,0.0,0,1,2022-05-06
35488,4,47,999,0,,0,1,2022-05-22
35489,1,97,999,1,0.0,0,1,2022-05-25
35490,1,333,999,0,,0,1,2022-05-07
35491,1,55,999,0,,0,1,2022-05-10
35492,6,29,999,1,0.0,0,1,2022-05-04
35493,1,213,999,1,0.0,0,1,2022-05-02
35494,1,192,999,1,0.0,0,1,2022-05-18
35495,1,57,9,2,0.0,0,1,2022-05-19
35496,1,16,999,0,,0,1,2022-05-25
35497,1,442,999,1,0.0,1,1,2022-05-22
35498,1,245,999,0,,0,1,2022-05-28
35499,1,115,999,0,,0,1,2022-05-28
35500,1,410,999,0,,0,1,2022-05-24
35501,1,158,999,1,0.0,0,1,2022-05-08
35502,1,283,999,0,,0,1,2022-05-26
35503,1,217,999,1,0.0,0,1,2022-05-16
35504,1,97,999,1,0.0,0,1,2022-05-29
35505,7,420,999,1,0.0,0,1,2022-05-11
35506,1,608,999,1,0.0,1,1,2022-05-25
35507,1,166,999,0,,0,1,2022-05-07
35508,1,325,999,0,,0,1,2022-05-22
35509,1,161,999,0,,0,1,2022-05-10
35510,2,166,999,0,,0,1,2022-05-19
35511,1,97,999,2,0.0,0,1,2022-05-25
35512,1,74,999,0,,0,1,2022-05-23
35513,9,15,999,1,0.0,0,1,2022-05-03
35514,1,216,999,0,,0,1,2022-05-05
35515,1,170,999,2,0.0,0,1,2022-05-09
35516,1,288,999,0,,0,1,2022-05-21
35517,1,17,999,0,,0,1,2022-05-14
35518,1,220,999,1,0.0,0,1,2022-05-16
35519,1,28,999,0,,0,1,2022-05-29
35520,1,169,999,0,,0,1,2022-05-04
35521,1,185,999,0,,0,1,2022-05-08
35522,1,88,999,1,0.0,0,1,2022-05-08
35523,4,903,999,0,,1,1,2022-05-01
35524,1,248,999,0,,0,1,2022-05-10
35525,13,12,999,0,,0,1,2022-05-29
35526,9,52,999,0,,0,1,2022-05-12
35527,1,155,999,0,,0,1,2022-05-23
35528,1,205,999,0,,0,1,2022-05-07
35529,1,68,999,0,,0,1,2022-05-31
35530,5,63,999,0,,0,1,2022-05-03
35531,1,114,999,0,,0,1,2022-05-03
35532,1,297,999,0,,0,1,2022-05-26
35533,1,185,999,1,0.0,0,1,2022-05-18
35534,1,186,999,0,,0,1,2022-05-06
35535,1,222,999,0,,0,1,2022-05-20
35536,3,284,999,0,,0,1,2022-05-21
35537,1,195,999,0,,0,1,2022-05-19
35538,1,119,999,0,,0,1,2022-05-31
35539,1,261,999,1,0.0,0,1,2022-05-31
35540,1,113,999,0,,0,1,2022-05-03
35541,5,11,999,0,,0,1,2022-05-26
35542,1,42,999,0,,0,1,2022-05-15
35543,1,110,999,0,,0,1,2022-05-02
35544,1,1340,999,0,,1,1,2022-05-05
35545,1,455,999,0,,0,1,2022-05-30
35546,1,119,999,0,,0,1,2022-05-27
35547,1,110,999,1,0.0,0,1,2022-05-08
35548,2,170,999,1,0.0,0,1,2022-05-23
35549,1,245,999,0,,0,1,2022-05-03
35550,2,268,999,0,,0,1,2022-05-14
35551,2,108,999,1,0.0,0,1,2022-05-12
35552,1,487,999,0,,1,1,2022-05-26
35553,1,182,999,0,,0,1,2022-05-25
35554,1,309,999,0,,1,1,2022-05-08
35555,1,165,999,0,,0,1,2022-05-03
35556,4,18,999,1,0.0,0,1,2022-05-06
35557,1,250,999,0,,0,1,2022-05-15
35558,1,154,999,0,,0,1,2022-05-20
35559,1,2301,999,0,,1,1,2022-05-29
35560,1,169,999,0,,0,1,2022-05-07
35561,1,176,999,0,,0,1,2022-05-07
35562,1,69,999,0,,0,1,2022-05-23
35563,1,119,999,0,,0,1,2022-05-08
35564,1,493,999,0,,1,1,2022-05-16
35565,1,295,999,0,,0,1,2022-05-08
35566,1,226,999,0,,0,1,2022-05-11
35567,6,11,999,0,,0,1,2022-05-24
35568,5,33,999,0,,0,1,2022-05-18
35569,4,152,999,0,,0,1,2022-05-23
35570,1,176,999,0,,0,1,2022-05-17
35571,1,41,999,0,,0,1,2022-05-27
35572,4,252,999,0,,0,1,2022-05-14
35573,1,40,999,1,0.0,0,1,2022-05-30
35574,1,156,999,1,0.0,0,1,2022-05-10
35575,1,126,999,0,,0,1,2022-05-05
35576,1,55,999,0,,0,1,2022-05-09
35577,1,114,999,0,,0,1,2022-05-22
35578,1,134,999,0,,0,1,2022-05-17
35579,5,18,999,0,,0,1,2022-05-26
35580,1,98,999,1,0.0,0,1,2022-05-29
35581,1,379,999,0,,0,1,2022-05-14
35582,1,128,999,0,,0,1,2022-05-08
35583,4,86,999,0,,0,1,2022-05-06
35584,1,632,999,0,,0,1,2022-05-20
35585,5,98,999,0,,0,1,2022-05-14
35586,1,843,999,1,0.0,1,1,2022-05-18
35587,11,8,999,0,,0,1,2022-05-21
35588,1,132,999,1,0.0,0,1,2022-05-13
35589,1,261,999,0,,0,1,2022-05-22
35590,2,133,999,1,0.0,0,1,2022-05-23
35591,1,398,999,1,0.0,0,1,2022-05-06
35592,1,287,999,0,,0,1,2022-05-14
35593,1,208,999,0,,0,1,2022-05-08
35594,1,434,999,0,,0,1,2022-05-31
35595,4,119,999,0,,0,1,2022-05-23
35596,1,140,999,0,,0,1,2022-05-12
35597,2,191,12,1,1.0,0,1,2022-05-30
35598,2,380,999,1,0.0,0,1,2022-05-28
35599,2,115,999,0,,0,1,2022-05-15
35600,1,325,999,0,,0,1,2022-05-07
35601,1,167,999,0,,0,1,2022-05-13
35602,1,63,999,0,,0,1,2022-05-25
35603,1,21,999,0,,0,1,2022-05-19
35604,3,47,999,1,0.0,0,1,2022-05-19
35605,5,9,999,0,,0,1,2022-05-06
35606,1,565,999,0,,1,1,2022-05-26
35607,1,507,999,0,,1,1,2022-05-05
35608,6,82,999,0,,0,1,2022-05-20
35609,1,105,999,0,,0,1,2022-05-24
35610,1,212,999,0,,0,1,2022-05-28
35611,1,78,999,0,,0,1,2022-05-03
35612,1,546,999,0,,0,1,2022-05-29
35613,3,79,999,1,0.0,0,1,2022-05-25
35614,1,431,999,0,,1,1,2022-05-09
35615,3,74,999,0,,0,1,2022-05-06
35616,2,229,999,1,0.0,0,1,2022-05-31
35617,4,600,999,0,,1,1,2022-05-13
35618,5,156,999,0,,0,1,2022-05-05
35619,2,114,999,0,,0,1,2022-05-06
35620,7,435,2,1,1.0,0,1,2022-05-26
35621,1,326,999,0,,0,1,2022-05-31
35622,1,170,999,0,,0,1,2022-05-06
35623,1,143,999,0,,0,1,2022-05-19
35624,2,111,999,0,,0,1,2022-05-22
35625,1,184,999,0,,0,1,2022-05-02
35626,1,233,999,0,,0,1,2022-05-23
35627,1,110,999,1,0.0,0,1,2022-05-28
35628,1,116,999,0,,0,1,2022-05-17
35629,1,178,999,0,,0,1,2022-05-14
35630,1,504,999,0,,1,1,2022-05-04
35631,1,144,999,0,,0,1,2022-05-11
35632,1,177,999,0,,0,1,2022-05-26
35633,2,21,999,0,,0,1,2022-05-11
35634,3,700,999,0,,1,1,2022-05-12
35635,1,163,999,0,,0,1,2022-05-26
35636,6,91,999,0,,0,1,2022-05-01
35637,2,78,999,0,,0,1,2022-05-24
35638,2,239,999,0,,0,1,2022-05-10
35639,1,169,999,0,,0,1,2022-05-29
35640,1,87,999,0,,0,1,2022-05-03
35641,5,121,999,0,,0,1,2022-05-16
35642,2,37,999,0,,0,1,2022-05-28
35643,1,1008,999,1,0.0,1,1,2022-05-14
35644,1,113,999,0,,0,1,2022-05-29
35645,1,24,999,0,,0,1,2022-05-31
35646,1,213,999,1,0.0,0,1,2022-05-07
35647,1,380,999,0,,0,1,2022-05-21
35648,1,153,999,0,,0,1,2022-05-22
35649,1,192,999,0,,0,1,2022-05-21
35650,1,66,999,0,,0,1,2022-05-26
35651,1,57,999,0,,0,1,2022-05-11
35652,1,525,999,0,,1,1,2022-05-27
35653,1,123,999,0,,0,1,2022-05-21
35654,4,276,10,1,1.0,0,1,2022-05-27
35655,1,317,999,0,,0,1,2022-05-25
35656,1,105,999,1,0.0,0,1,2022-05-19
35657,1,178,999,0,,0,1,2022-05-25
35658,1,612,999,0,,1,1,2022-05-14
35659,1,316,999,0,,0,1,2022-05-29
35660,2,103,999,0,,0,1,2022-05-15
35661,2,73,999,0,,0,1,2022-05-31
35662,1,230,999,0,,0,1,2022-05-29
35663,1,442,999,0,,1,1,2022-05-06
35664,1,618,999,1,0.0,1,1,2022-05-02
35665,1,504,999,0,,0,1,2022-05-09
35666,1,182,999,0,,0,1,2022-05-18
35667,1,336,999,1,0.0,0,1,2022-05-02
35668,1,248,999,1,0.0,0,1,2022-05-09
35669,1,504,999,0,,0,1,2022-05-06
35670,4,82,999,0,,0,1,2022-05-12
35671,2,182,999,0,,0,1,2022-05-14
35672,2,78,999,1,0.0,0,1,2022-05-31
35673,4,61,999,1,0.0,0,1,2022-05-12
35674,3,222,999,0,,0,1,2022-05-11
35675,2,1010,999,1,0.0,0,1,2022-05-11
35676,2,180,999,0,,0,1,2022-05-26
35677,3,207,999,0,,0,1,2022-05-17
35678,6,46,999,1,0.0,0,1,2022-05-07
35679,3,432,999,0,,0,1,2022-05-12
35680,3,517,999,1,0.0,0,1,2022-05-11
35681,3,180,999,1,0.0,0,1,2022-05-26
35682,2,465,999,0,,0,1,2022-05-22
35683,2,98,999,0,,0,1,2022-05-14
35684,5,801,999,1,0.0,1,1,2022-05-25
35685,2,599,999,0,,0,1,2022-05-25
35686,8,15,999,0,,0,1,2022-05-09
35687,4,18,999,0,,0,1,2022-05-03
35688,3,196,999,0,,0,1,2022-05-15
35689,2,309,999,0,,0,1,2022-05-31
35690,7,61,999,0,,0,1,2022-05-17
35691,3,194,999,0,,0,1,2022-05-15
35692,2,336,999,0,,0,1,2022-05-07
35693,2,104,999,0,,0,1,2022-05-10
35694,2,98,999,1,0.0,0,1,2022-05-05
35695,3,236,999,0,,0,1,2022-05-13
35696,2,146,999,0,,0,1,2022-05-14
35697,3,665,999,1,0.0,0,1,2022-05-12
35698,2,827,999,0,,1,1,2022-05-04
35699,2,181,999,0,,0,1,2022-05-05
35700,2,197,999,0,,0,1,2022-05-06
35701,4,9,999,1,0.0,0,1,2022-05-28
35702,2,36,999,0,,0,1,2022-05-14
35703,2,87,999,0,,0,1,2022-05-05
35704,4,16,999,0,,0,1,2022-05-03
35705,4,8,999,0,,0,1,2022-05-18
35706,5,11,999,1,0.0,0,1,2022-05-12
35707,4,166,999,0,,0,1,2022-05-07
35708,2,630,999,0,,0,1,2022-05-26
35709,5,33,999,0,,0,1,2022-05-04
35710,2,227,999,0,,0,1,2022-05-19
35711,3,375,999,0,,0,1,2022-05-18
35712,3,241,999,0,,0,1,2022-05-20
35713,8,190,999,0,,0,1,2022-05-02
35714,4,213,999,0,,0,1,2022-05-04
35715,5,412,999,0,,0,1,2022-05-21
35716,6,31,999,0,,0,1,2022-05-03
35717,2,173,999,0,,0,1,2022-05-19
35718,2,74,999,0,,0,1,2022-05-28
35719,3,92,999,0,,0,1,2022-05-22
35720,2,166,999,1,0.0,0,1,2022-05-16
35721,2,368,999,0,,0,1,2022-05-10
35722,2,1027,999,0,,1,1,2022-05-07
35723,2,221,999,0,,0,1,2022-05-29
35724,2,113,999,0,,0,1,2022-05-01
35725,2,577,999,0,,0,1,2022-05-26
35726,2,567,999,0,,0,1,2022-05-25
35727,2,12,999,0,,0,1,2022-05-25
35728,2,428,999,0,,0,1,2022-05-25
35729,2,767,999,0,,1,1,2022-05-24
35730,2,142,999,0,,0,1,2022-05-15
35731,2,68,999,0,,0,1,2022-05-02
35732,3,61,999,0,,0,1,2022-05-19
35733,2,695,999,0,,0,1,2022-05-30
35734,2,239,11,1,1.0,0,1,2022-05-05
35735,2,1434,999,1,0.0,0,1,2022-05-16
35736,2,297,999,0,,0,1,2022-05-02
35737,3,202,999,1,0.0,0,1,2022-05-18
35738,3,194,999,0,,0,1,2022-05-22
35739,2,566,999,1,0.0,0,1,2022-05-04
35740,2,486,999,0,,0,1,2022-05-20
35741,4,207,999,0,,0,1,2022-05-17
35742,4,179,999,0,,0,1,2022-05-25
35743,4,637,999,1,0.0,1,1,2022-05-03
35744,7,572,999,0,,0,1,2022-05-11
35745,4,217,999,1,0.0,0,1,2022-05-05
35746,3,13,999,0,,0,1,2022-05-03
35747,4,112,999,1,0.0,0,1,2022-05-10
35748,4,222,999,1,0.0,0,1,2022-05-28
35749,2,466,999,0,,0,1,2022-05-28
35750,2,109,999,0,,0,1,2022-05-15
35751,3,22,999,0,,0,1,2022-05-02
35752,2,267,999,1,0.0,0,1,2022-05-01
35753,2,54,999,1,0.0,0,1,2022-05-04
35754,2,536,999,0,,1,1,2022-05-04
35755,12,895,999,0,,0,1,2022-05-25
35756,2,83,999,0,,0,1,2022-05-25
35757,4,11,999,0,,0,1,2022-05-26
35758,3,22,999,0,,0,1,2022-05-26
35759,2,32,999,0,,0,1,2022-05-28
35760,4,54,999,0,,0,1,2022-05-22
35761,2,6,999,0,,0,1,2022-05-11
35762,3,410,999,1,0.0,0,1,2022-05-05
35763,4,53,999,1,0.0,0,1,2022-05-04
35764,2,4,999,0,,0,1,2022-05-18
35765,2,30,999,0,,0,1,2022-05-24
35766,6,23,999,0,,0,1,2022-05-06
35767,10,27,999,0,,0,1,2022-05-09
35768,6,170,999,0,,0,1,2022-05-20
35769,2,453,999,0,,0,1,2022-05-24
35770,5,16,999,0,,0,1,2022-05-26
35771,4,324,999,0,,0,1,2022-05-18
35772,2,663,999,0,,0,1,2022-05-01
35773,6,36,999,0,,0,1,2022-05-25
35774,3,14,999,0,,0,1,2022-05-26
35775,4,342,999,0,,0,1,2022-05-31
35776,2,291,999,0,,0,1,2022-05-28
35777,3,128,999,0,,0,1,2022-05-21
35778,2,22,999,0,,0,1,2022-05-01
35779,2,10,999,0,,0,1,2022-05-15
35780,3,82,999,0,,0,1,2022-05-04
35781,2,146,999,0,,0,1,2022-05-12
35782,3,9,999,1,0.0,0,1,2022-05-10
35783,2,64,999,0,,0,1,2022-05-17
35784,2,18,999,0,,0,1,2022-05-21
35785,5,29,999,0,,0,1,2022-05-05
35786,6,20,999,0,,0,1,2022-05-10
35787,4,26,999,0,,0,1,2022-05-18
35788,4,11,999,0,,0,1,2022-05-26
35789,7,50,999,0,,0,1,2022-05-10
35790,3,22,999,0,,0,1,2022-05-02
35791,2,687,999,1,0.0,0,1,2022-05-08
35792,2,44,999,0,,0,1,2022-05-25
35793,2,638,999,0,,1,1,2022-05-21
35794,3,80,999,1,0.0,0,1,2022-05-22
35795,5,12,999,0,,0,1,2022-05-25
35796,3,197,999,0,,0,1,2022-05-31
35797,2,126,999,1,0.0,0,1,2022-05-30
35798,2,424,999,0,,0,1,2022-05-10
35799,2,28,999,0,,0,1,2022-05-17
35800,2,121,999,0,,0,1,2022-05-01
35801,2,305,999,0,,0,1,2022-05-16
35802,2,236,999,0,,0,1,2022-05-05
35803,2,232,999,0,,0,1,2022-05-28
35804,2,80,999,0,,0,1,2022-05-02
35805,2,178,999,0,,0,1,2022-05-20
35806,6,11,999,0,,0,1,2022-05-10
35807,3,953,999,0,,0,1,2022-05-21
35808,4,267,999,1,0.0,0,1,2022-05-21
35809,7,34,999,0,,0,1,2022-05-03
35810,2,214,999,0,,0,1,2022-05-02
35811,9,56,999,0,,0,1,2022-05-15
35812,2,109,999,0,,0,1,2022-05-14
35813,3,1173,9,1,1.0,1,1,2022-05-11
35814,4,45,999,0,,0,1,2022-05-30
35815,2,226,999,0,,0,1,2022-05-13
35816,2,171,999,0,,0,1,2022-05-09
35817,7,102,999,0,,0,1,2022-05-28
35818,8,150,999,0,,0,1,2022-05-31
35819,3,1359,999,1,0.0,1,1,2022-05-12
35820,6,715,999,0,,0,1,2022-05-31
35821,3,263,999,0,,0,1,2022-05-27
35822,8,32,10,1,1.0,0,1,2022-05-02
35823,2,8,999,0,,0,1,2022-05-10
35824,6,28,999,0,,0,1,2022-05-17
35825,5,390,999,0,,1,1,2022-05-28
35826,3,642,10,1,1.0,1,1,2022-05-04
35827,2,1880,999,0,,0,1,2022-05-21
35828,2,639,999,0,,1,1,2022-05-11
35829,1,317,999,1,0.0,1,1,2022-05-08
35830,1,135,999,0,,0,1,2022-05-03
35831,1,114,999,1,0.0,0,1,2022-05-16
35832,1,324,999,1,0.0,1,1,2022-05-11
35833,1,176,999,0,,1,1,2022-05-04
35834,1,582,3,1,1.0,1,1,2022-05-04
35835,1,394,999,0,,0,1,2022-05-05
35836,1,169,999,1,0.0,0,1,2022-05-19
35837,1,199,999,1,0.0,1,1,2022-05-11
35838,1,354,999,0,,1,1,2022-05-12
35839,1,121,999,0,,0,1,2022-05-03
35840,1,796,999,1,0.0,1,1,2022-05-08
35841,1,190,999,0,,0,1,2022-05-03
35842,1,78,999,1,0.0,0,1,2022-05-01
35843,1,271,999,0,,1,1,2022-05-08
35844,1,150,999,0,,0,1,2022-05-25
35845,1,119,999,0,,0,1,2022-05-08
35846,1,230,999,0,,0,1,2022-05-26
