code	lc	product_name_bg	product_name_de	product_name_el	product_name_en	product_name_es	product_name_fr	product_name_it	product_name_pl	generic_name_de	generic_name_el	generic_name_en	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_bg	ingredients_text_de	ingredients_text_el	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_nl	ingredients_text_pl	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	fiber_prepared_value	fiber_prepared_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	monounsaturated-fat_prepared_value	monounsaturated-fat_prepared_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	polyunsaturated-fat_prepared_value	polyunsaturated-fat_prepared_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	starch_value	starch_unit	starch_prepared_value	starch_prepared_unit	polyols_value	polyols_unit	soluble-fiber_value	soluble-fiber_unit	insoluble-fiber_value	insoluble-fiber_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-k_value	vitamin-k_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b9_value	vitamin-b9_unit	folates_value	folates_unit	vitamin-b12_value	vitamin-b12_unit	pantothenic-acid_value	pantothenic-acid_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	zinc_value	zinc_unit	copper_value	copper_unit	manganese_value	manganese_unit	selenium_value	selenium_unit	iodine_value	iodine_unit	phylloquinone_value	phylloquinone_unit	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
0045009854612	en				Smoked ham cheddar cheese, grilled sourdough french									8 ONZ (227 g)					Triple 'B' Corporation	Sandwiches	en:sandwiches			United States	en:united-states			0												Sourdough french: enriched unbleached wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid), water, high fructose corn syrup, yeast. contains 2% or less of each of the following: vital wheat gluten, salt, yeast nutrient (ammonium sulphate), dough conditioners (mono-diglycerides, sodium stearoyl lactylate, ascorbic acid, azodicarbonamide), fumaric acid, sodium diacetate, lactic acid, silicon dioxide, calcium sulfate, enzymes, nonfat dry milk, soy flour., smoked ham: water, modified corn starch, salt, dextrose, potassium lactate, sugar, sodium phosphate, sodium diacetate, sodium erythorbate, sodium nitrite., mild cheddar cheese: pasteurized milk, cheese cultures, salt, enzymes, annatto (color)., margarine: liquid and partially hydrogenated soybean oil, water. contains less than 2% of: salt, soy lecithin, vegetable mono & diglycerides, sodium benzoate (a preservative), natural and artificial flavor, beta carotene (color), vitamin a palmitate added, whey.					Gluten, Milk, Soybeans	en:gluten,en:milk,en:soybeans				100g	100g					247	kcal			6.17	g			7.49	g			23.35	g			1.76	g			1.3	g			12.33	g			1640	mg			656	mg					247	kcal											0.66	g	37	mg											0	IU					0	mg																			88	mg			1.98	mg																en:sandwiches	en:composite-foods,en:sandwiches	4	en:4-ultra-processed-food-and-drink-products	d	16	unknown		1		-5	-15	1	0		2018-09-18T00:00:00Z	Prepared Subs & Sandwiches	LI	531070	2018-09-18T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0701990000420	en				Rustic sourdough									1 SLICE (44 g)					LA CAMPAGNE BAKERY	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Unbleached-unbromated flour, water, sesame seeds, flax, salt, wheat germ.					Sesame seeds	en:sesame-seeds				100g	100g					152	kcal			2.27	g			1.14	g			27.27	g			2.27	g			2.3	g			6.82	g			897.5	mg			359	mg					152	kcal													0	mg																																																										en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods	a	-1	unknown		1		-5	-15	1	0		2017-10-31T00:00:00Z	Breads & Buns	LI	530942	2017-10-31T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0701990000468	en				Sourdough									1 SLICE (44 g)					THE NATURAL LA CAMPAGNE BAKERY	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Unbleached-unbromated flour, water, salt, wheat germ.					Gluten	en:gluten				100g	100g					211	kcal			0	g			0	g			45.45	g			2.27	g			2.3	g			6.82	g			1652.5	mg			661	mg					211	kcal													0	mg											0	IU					0	mg																			68	mg			2.45	mg																en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods	c	3	unknown		1		-5	-15	1	0		2017-07-20T00:00:00Z	Breads & Buns	LI	530938	2017-07-20T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0078296158712	en				Sourdough enriched bread									1 SLICE (45 g)					Gonnella Baking Company	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched bleached flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), water, yeast, high fructose corn syrup, contains less than 2% of soybean oil, salt, mono - and diglycerides, fumaric acid, acetic acid, citric acid, lactic acid, sodium stearoyl lactylate, calcium sulfate, calcium peroxide, azodicarbonamide, ascorbic acid, enzymes, calcium propionate (preservative), soy lecithin.					Gluten, Soybeans	en:gluten,en:soybeans				100g	100g					267	kcal			3.33	g			0	g			53.33	g			2.22	g			2.2	g			8.89	g			1610	mg			644	mg					267	kcal											0	g	0	mg											0	IU					8	mg	0	mg	0.227	mg	3.556	mg													89	mg			3.2	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	c	3	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	530422	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0028800610519	en				Sourdough soft pretzel nuggets									8 PRETZEL NUGGETS (56 g)					Hanover Foods Corporation	Frozen foods	en:frozen-foods			United States	en:united-states			0												Enriched wheat flour (malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), water, corn syrup, yeast, soda, sea salt packet included.					Gluten	en:gluten				100g	100g					250	kcal			0.89	g			0	g			51.79	g			0	g			0	g			7.14	g			490	mg			196	mg					250	kcal											0	g	0	mg											0	IU					0	mg																			0	mg			1.29	mg																		1	en:1-unprocessed-or-minimally-processed-foods	b	1	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Frozen Appetizers & Hors D'oeuvres	LI	530404	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0011110101037	en				Seeded sourdough baguette, artisan bread									0.17 OF BAGUETTE (52 g)					The Kroger Co.	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, wheat germ, sesame seeds, sea salt, poppy seeds, whole wheat flour, ascorbic acid (dough conditioner).					Gluten, Sesame seeds	en:gluten,en:sesame-seeds				100g	100g					231	kcal			2.88	g			0	g			44.23	g			0	g			1.9	g			7.69	g			1155	mg			462	mg					231	kcal			0	g			0.96	g			0	g	0	mg											0	IU					0	mg																			38	mg			2.77	mg																en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods	b	2	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	530232	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0032372125005	en				Vienna sourdough kaiser rolls									1 ROLL (57 g)					Bavarian Bakery Enterprises, LLC	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Natural unbleached bromide-free wheat flour, organic barley flour, organic fine cultures sourdough starter, vegetable oil, purified water, iodine-free salt, natural baker's compressed yeast, ascorbic acid (dough conditioner).					Gluten	en:gluten				100g	100g					88	kcal			1.75	g			0	g			14.04	g			0	g			3.5	g			3.51	g			745	mg			298	mg					88	kcal													0	mg											0	IU					0	mg																			0	mg			1.89	mg																en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods	a	-1	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	529781	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0077975027370	en				Seasoned sour dough nibblers, honey mustard and onion, sourdough pretzels									1 PACKAGE (42.5 g)					Snyder's-Lance, Inc.	Snacks	en:snacks			United States	en:united-states			0												Enriched flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, palm oil, sugar, onion powder, maltodextrin, dextrose, whey (milk), salt, vinegar powder (maltodextrin, modified corn starch, vinegar), yeast, honey powder, hydrolyzed soy protein, mustard [(vinegar, water, mustard, salt, turmeric), maltodextrin, cornstarch], wheat starch, spices, extract of turmeric, citric acid, horseradish powder, natural flavors, soda.					Gluten, Milk, Mustard	en:gluten,en:milk,en:mustard				100g	100g					424	kcal			9.41	g			4.71	g			77.65	g			2.35	g			2.4	g			9.41	g			795	mg			318	mg					424	kcal			4.71	g			0	g			0	g	0	mg											0	IU					0	mg	1	mg	0.32	mg	3.765	mg													47	mg			3.39	mg																		4	en:4-ultra-processed-food-and-drink-products	c	10	unknown		1		-5	-15	1	0	-10	2018-01-19T00:00:00Z	Chips, Pretzels & Snacks	LI	658670	2018-01-19T00:00:00Z	2019-12-06T00:00:00Z	Databases, database-usda
0041303047194	en				Sourdough pretzel nuggets									12 PRETZELS (31 g)					Supervalu, Inc.	Snacks	en:snacks			United States	en:united-states			0												Enriched wheat flour (wheat flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid), salt, less than 2% of: corn syrup, barley malt extract, leavening (contains one or more of: yeast, sodium bicarbonate, ammonium bicarbonate).					Gluten	en:gluten				100g	100g					355	kcal			0	g			0	g			80.65	g			0	g			3.2	g			9.68	g			2337.5	mg			935	mg					355	kcal			0	g			0	g			0	g	0	mg											0	IU					0	mg																			0	mg			4.65	mg																		3	en:3-processed-foods	d	11	unknown		1		-5	-15	1	0		2018-01-18T00:00:00Z	Chips, Pretzels & Snacks	LI	528552	2018-01-18T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0021130116720	en				Sourdough dinner rolls									1 ROLL (43 g)					Safeway, Inc.	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched wheat flour (niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), malted barley flour, water, sugar, wheat gluten, yeast, soybean oil, salt, calcium sulfate, datem, ammonium sulfate, enzymes, ascorbic acid, azodicarbonamide, ethoxylated mono and diglycerides, mono diglycerides, tocopherols, citric acid, calcium propionate (preservative), ammonium chloride, distilled vinegar.					Gluten	en:gluten				100g	100g					279	kcal			2.33	g			0	g			53.49	g			2.33	g			2.3	g			9.3	g			1220	mg			488	mg					279	kcal											0	g	0	mg											0	IU					5.6	mg																			186	mg			3.35	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	b	1	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	528137	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0857245002982	en				Sourdough									1 SLICE (40 g)					Aspen Mills Bread Co. of Utah	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Unbleached wheat flour (niacin, reduced iron, vitamin b1, vitamin b2), water, natural sour (salt, corn flour, malt, fumaric acid, sodium diacetate, lactic acid), sugar, yeast.					Gluten	en:gluten				100g	100g					230	kcal			0	g			0	g			50	g			2.5	g			2.5	g			7.5	g			1050	mg			420	mg					230	kcal											0	g	0	mg											0	IU					0	mg																			0	mg			0.9	mg																en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods	b	0	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	522541	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0077890423844	en				Organic sourdough bread, half loaf									"1 -1"" SLICE (50 g)"					NOT A BRANDED ITEM	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads	Organic	en:organic	United States	en:united-states			0												Organic wheat flour, water, organic whole wheat flour, salt, organic malted barley flour.					Gluten	en:gluten				100g	100g					220	kcal			0	g			0	g			48	g			0	g			0	g			8	g			1350	mg			540	mg					220	kcal											0	g	0	mg											0	IU					2.4	mg																			0	mg			2.16	mg																en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods	c	3	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	522463	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0052417002160	en				French sourdough									1 SLICE (30 g)					Russo's Bakery	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Bleached enriched wheat flour (bleached wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, enzyme, folic acid), water, contains 2% or less of each of the following: salt, sugar, yeast, vinegar, calcium propionate (preservative), soybean oil, defatted enzyme active soy flour, diacetyl tartaric acid ester of mono-diglycerides (datem), enzyme active soy flour, calcium sulfate, potassium bromate. enzymes, ascorbic acid (vitamin c), l-cysteine hydrochloride.					Gluten	en:gluten				100g	100g					267	kcal			0	g			0	g			53.33	g			6.67	g			3.3	g			10	g			1500	mg			600	mg					267	kcal													0	mg											0	IU					4	mg	0	mg	0.113	mg	1.333	mg					27	µg							133	mg			1.2	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	b	2	unknown		1		-5	-15	1	0		2018-03-13T00:00:00Z	Breads & Buns	LI	522255	2018-03-13T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0076990003895	en				Sourdough bread									1 SLICE (42 g)					Love's Bakery Inc.	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched wheat flour (wheat flour, barley malt, niacin, iron, thiamine mononitrate, riboflavin, folic acid), water, high fructose corn syrup, contains 2% or less of the following: yeast, soybean oil, salt, wheat gluten, vinegar, yeast nutrients (calcium sulfate, ammonium sulfate), dough conditioners (sodium stearoyl lactylate, datem), fumaric acid, sodium diacetate, lactic acid.					Gluten	en:gluten				100g	100g					238	kcal			2.38	g			0	g			45.24	g			2.38	g			2.4	g			7.14	g			3750	mg			1500	mg					238	kcal											0	g	0	mg											0	IU					0	mg	1	mg	0.243	mg	3.81	mg					95	µg							48	mg			2.57	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	c	10	unknown		1		-5	-15	1	0		2017-09-08T00:00:00Z	Breads & Buns	LI	520309	2017-09-08T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0077890423806	en				Organic sourdough bread									"1 -1"" SLICE (50 g)"					Wegmans Food Markets, Inc.	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads	Organic	en:organic	United States	en:united-states			0												Organic wheat flour, water, organic whole wheat flour, salt, organic malted barley flour					Gluten	en:gluten				100g	100g					220	kcal			0	g			0	g			48	g			0	g			0	g			8	g			1350	mg			540	mg					220	kcal											0	g	0	mg											0	IU					2.4	mg																			0	mg			2.16	mg																en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods	c	3	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	519941	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0071025158724	en				Sourdough bread bowls									0.25 LOAF (64 g)					American Bakers Cooperative	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched unbleached wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid), water, contains 2% or less of each of the following: vital wheat gluten, salt, yeast, distilled vinegar, vegetable oil (canola and/or soy), corn meal, dough conditioners (ascorbic acid), calcium sulfate, enzymes, potassium sorbate (mold inhibitor).					Gluten	en:gluten				100g	100g					250	kcal			1.56	g			0.31	g			48.44	g			0	g			1.6	g			9.38	g			1095	mg			438	mg					250	kcal			0	g			0.78	g			0	g	0	mg											0	IU					0	mg	1	mg	0.398	mg	4.688	mg													62	mg			2.81	mg																en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods	b	1	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	519895	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0070273203064	en				Sourdough hard pretzels									1 PRETZEL (21 g)					NOT A BRANDED ITEM	Snacks	en:snacks			United States	en:united-states			0												Enriched wheat flour (contains: wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, and folic acid), salt, leavening (contains one or more of the following: yeast, sodium bicarbonate, ammonium bicarbonate).					Gluten	en:gluten				100g	100g					333	kcal			0	g			0	g			71.43	g			4.76	g			4.8	g			9.52	g			2500	mg			1000	mg					333	kcal			0	g			0	g			0	g	0	mg											0	IU					0	mg																			0	mg			5.14	mg																		3	en:3-processed-foods	c	10	unknown		1		-5	-15	1	0		2018-01-19T00:00:00Z	Chips, Pretzels & Snacks	LI	519827	2018-01-19T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0783583895828	en				Sourdough bachelor loaf									2 SLICES (110 g)					Roundbook Publishing Group, Inc.	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												High gluten flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid enzyme, ascorbic acid), all purpose flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), starter, water, wheat bran, salt.					Gluten	en:gluten				100g	100g					255	kcal			0.91	g			0	g			52.73	g			0	g			1.8	g			7.27	g			1137.5	mg			455	mg					255	kcal			0	g			0	g			0	g	0	mg											0	IU					0	mg																			18	mg			3.27	mg																en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods	c	3	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	516223	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0041497004324	en				Old fashioned sourdough hard pretzels									1 PRETZEL (23 g)					Weis Markets, Inc.	Snacks	en:snacks			United States	en:united-states			0												Wheat flour, salt, malt syrup (derived from corn and malted barley), yeast, baking soda.					Gluten	en:gluten				100g	100g					391	kcal			0	g			0	g			78.26	g			4.35	g			4.3	g			8.7	g			5107.5	mg			2043	mg					391	kcal											0	g	0	mg											0	IU					0	mg																			0	mg			0	mg																		3	en:3-processed-foods	c	10	unknown		1		-5	-15	1	0		2018-01-18T00:00:00Z	Chips, Pretzels & Snacks	LI	513637	2018-01-18T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0041497004355	en				Sourdough nuggets pretzels									1 ONZ (28 g)					Weis Markets, Inc.	Snacks	en:snacks			United States	en:united-states			0												Wheat flour, salt, yeast, baking soda.					Gluten	en:gluten				100g	100g					357	kcal			0	g			0	g			78.57	g			3.57	g			3.6	g			7.14	g			4197.5	mg			1679	mg					357	kcal											0	g	0	mg											0	IU					0	mg																			0	mg			0	mg																		3	en:3-processed-foods	d	11	unknown		1		-5	-15	1	0		2018-01-18T00:00:00Z	Chips, Pretzels & Snacks	LI	513640	2018-01-18T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
03003410068	en				Pretzel, sourdough twists									1 PRETZEL (21 g)					Giant Eagle, Inc.	Snacks	en:snacks			United States	en:united-states			0												Enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), salt, less than 2% of: leavening (contains one or more of: yeast, sodium bicarbonate, ammonium bicarbonate).					Gluten	en:gluten				100g	100g					381	kcal			0	g			0	g			80.95	g			0	g			4.8	g							2500	mg			1000	mg					381	kcal			0	g			0	g			0	g	0	mg											0	IU					0	mg																			0	mg			5.14	mg																		3	en:3-processed-foods			unknown		1		-5	-15	1	0		2019-05-06T00:00:00Z	Chips, Pretzels & Snacks	LI	654486	2019-05-06T00:00:00Z	2019-12-06T00:00:00Z	Databases, database-usda
0030034096045	en				Sourdough fork split english muffins									1 MUFFIN (57 g)					Giant Eagle, Inc.	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched wheat flour (wheat flour, barley malt, niacin, iron, thiamine mononitrate, riboflavin, folic acid), water, yeast, contains 2% or less of the following: sugar wheat gluten, datem, citric acid, fumaric acid, salt, ascorbic acid, degermed yellow corn flour, calcium propionate and potassium sorbate (preservatives), soybean oil, calcium citrate, calcium sulfate, acacia gum, enzymes, calcium phosphate, vinegar, distilled monogylcerides.					Gluten	en:gluten				100g	100g					228	kcal			1.75	g			0	g			45.61	g			1.75	g			1.8	g			8.77	g			1185	mg			474	mg					228	kcal											0	g	0	mg											0	IU					4.2	mg	0	mg	0.239	mg	3.509	mg													105	mg			3.16	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	b	1	unknown		1		-5	-15	1	0		2018-06-06T00:00:00Z	Breads & Buns	LI	513059	2018-06-06T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
03003400558	en				Pretzel, sourdough nuggets									12 PRETZELS (31 g)					Giant Eagle, Inc.	Snacks	en:snacks			United States	en:united-states			0												Enriched wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), less than 2% of: salt, corn syrup, leavening (yeast, sodium bicarbonate, and/or ammonium bicarbonate), barley malt extract.					Gluten	en:gluten				100g	100g					387	kcal			0	g			0	g			83.87	g			0	g			3.2	g			9.68	g			1855	mg			742	mg					387	kcal			0	g			0	g			0	g	0	mg											0	IU					0	mg																			0	mg			5.81	mg																		3	en:3-processed-foods	c	9	unknown		1		-5	-15	1	0		2019-05-06T00:00:00Z	Chips, Pretzels & Snacks	LI	654454	2019-05-06T00:00:00Z	2019-12-06T00:00:00Z	Databases, database-usda
0020633000161	en				Sourdough pretzels pieces									0.25 cup (28 g)					Pardoe's Perky Peanuts	Snacks	en:snacks			United States	en:united-states			0												Pretzels (wheat flour, vegetable fiber, salt, corn oil, malt, honey, yeast and soda), canola oil, bbq seasoning (cane sugar, wheat flour, salt, spices (including black pepper), natural flavor, dehydrated onion, torula yeast (contains natural smoke flavor), dehydrated garlic, paprika, extractives of paprika, canola oil as a processing aid).					Gluten	en:gluten				100g	100g					464	kcal			21.43	g			1.79	g			64.29	g			5.36	g			1.8	g			7.14	g			2500	mg			1000	mg					464	kcal											0	g	0	mg											0	IU					0	mg																			0	mg			0	mg																		4	en:4-ultra-processed-food-and-drink-products	d	16	unknown		1		-5	-15	1	0		2018-01-17T00:00:00Z	Chips, Pretzels & Snacks	LI	512910	2018-01-17T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0015449073058	en				Sourdough									1 SLICE (50 g)					ASPEN MILLS	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Unbleached wheat flour (niacin, reduced iron, vitamin b1, vitamin b2), water, natural sour (salt, corn flour, malt, fumaric acid, sodium diacetate, lactic acid), sugar, yeast.					Gluten	en:gluten				100g	100g					230	kcal			0	g			0	g			50	g			2	g			2	g			8	g			1050	mg			420	mg					230	kcal											0	g	0	mg											0	IU					0	mg																			0	mg			0.72	mg																en:bread	en:cereals-and-potatoes,en:bread	3	en:3-processed-foods	b	0	unknown		1		-5	-15	1	0		2017-11-01T00:00:00Z	Breads & Buns	LI	512752	2017-11-01T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
0037296202108	en				Sourdough pretzels									1 ONZ (28 g)					BOUDIN SOURDOUGH	Snacks	en:snacks			United States	en:united-states			0												Wheat flour, salt, vegetable oil (corn oil, sunflower oil, canola oil, and/or palm oil), yeast, baking soda.					Gluten	en:gluten				100g	100g					393	kcal			3.57	g			0	g			75	g			3.57	g			3.6	g			10.71	g			4197.5	mg			1679	mg					393	kcal											0	g	0	mg											0	IU					0	mg																			0	mg			0	mg																		3	en:3-processed-foods	d	11	unknown		1		-5	-15	1	0		2018-01-18T00:00:00Z	Chips, Pretzels & Snacks	LI	512267	2018-01-18T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda
