date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
20131217,7.0,0.0,12.0,10.8,6.0,4.6,2.8,102170.0,0.0
20131218,6.0,1.1,22.0,9.0,7.9,4.9,7.8,100770.0,0.0
20131219,3.0,5.1,42.0,11.1,7.0,4.9,3.8,100210.0,0.0
20131220,2.0,5.4,43.0,12.1,6.6,2.1,2.6,101870.0,0.0
20131221,7.0,0.0,12.0,10.1,8.2,4.2,6.4,101250.0,0.0
20131222,2.0,3.2,34.0,11.9,8.7,7.2,0.2,100980.0,0.0
20131223,6.0,0.0,12.0,9.5,8.2,4.4,27.0,99830.0,0.0
20131224,6.0,0.3,16.0,7.0,8.7,7.9,5.6,97950.0,0.0
20131225,3.0,1.4,24.0,11.2,5.1,3.2,1.8,98460.0,0.0
20131226,6.0,1.0,22.0,10.8,6.7,2.1,2.4,99510.0,0.0
20131227,4.0,1.0,22.0,8.8,6.3,1.8,0.0,98670.0,0.0
20131228,2.0,4.5,40.0,10.5,6.3,3.7,0.0,99750.0,0.0
20131229,1.0,6.3,48.0,10.5,5.1,-0.3,0.4,101490.0,0.0
20131230,4.0,1.7,27.0,10.9,6.4,2.2,6.0,101070.0,0.0
20131231,5.0,0.0,13.0,11.4,8.0,5.1,4.8,100410.0,0.0
20140101,6.0,0.0,13.0,11.1,8.5,5.6,13.8,99300.0,0.0
20140102,4.0,5.2,45.0,10.7,8.6,6.1,4.8,99330.0,0.0
20140103,3.0,2.9,34.0,9.5,8.6,6.5,12.0,99440.0,0.0
20140104,6.0,0.0,13.0,12.5,7.4,5.3,3.4,99360.0,0.0
20140105,4.0,1.0,23.0,12.6,6.6,0.7,9.6,100010.0,0.0
20140106,5.0,1.2,25.0,11.8,7.7,2.7,9.6,99450.0,0.0
20140107,4.0,1.4,26.0,12.0,10.5,9.1,5.2,100300.0,0.0
20140108,4.0,0.9,23.0,9.1,9.4,6.7,3.6,101190.0,0.0
20140109,4.0,3.3,38.0,10.9,8.7,8.3,0.0,100640.0,0.0
20140110,3.0,3.9,41.0,9.2,6.6,2.3,1.8,101430.0,0.0
20140111,3.0,6.7,55.0,9.9,6.8,4.3,0.0,101860.0,0.0
20140112,4.0,1.9,31.0,9.7,4.1,-1.8,2.4,101650.0,0.0
20140113,2.0,3.5,41.0,10.2,5.9,2.1,4.8,100500.0,0.0
20140114,5.0,5.7,52.0,11.3,5.4,0.5,4.6,100440.0,0.0
20140115,7.0,0.0,15.0,10.6,6.3,1.3,2.8,99840.0,0.0
20140116,5.0,2.6,37.0,9.2,9.0,7.4,11.6,99040.0,0.0
20140117,5.0,1.9,33.0,10.7,7.9,6.5,7.2,99060.0,0.0
20140118,7.0,0.9,26.0,8.6,8.4,6.1,0.2,99140.0,0.0
20140119,2.0,5.4,54.0,9.2,7.4,6.2,0.0,99550.0,0.0
20140120,6.0,3.9,46.0,8.7,4.9,0.6,0.2,100770.0,0.0
20140121,5.0,1.7,33.0,10.7,4.9,1.0,8.8,101000.0,0.0
20140122,7.0,2.5,39.0,8.8,6.2,1.6,0.2,100670.0,0.0
20140123,4.0,2.9,42.0,8.8,5.5,2.2,1.2,101260.0,0.0
20140124,7.0,0.0,17.0,12.3,5.3,1.7,5.6,101390.0,0.0
20140125,5.0,1.5,34.0,9.9,8.5,4.6,1.8,101260.0,0.0
20140126,6.0,0.1,20.0,8.8,6.9,3.8,5.0,100210.0,0.0
20140127,3.0,3.6,49.0,10.1,5.4,2.0,1.8,98990.0,0.0
20140128,5.0,3.7,51.0,4.8,7.0,3.8,1.6,98510.0,0.0
20140129,8.0,0.0,18.0,6.0,4.8,4.7,18.8,99400.0,0.0
20140130,7.0,0.0,19.0,9.5,4.7,3.4,0.2,100180.0,0.0
20140131,8.0,0.0,19.0,9.1,5.3,1.1,19.8,99840.0,0.0
20140201,3.0,5.6,65.0,10.2,5.6,2.0,0.0,99000.0,0.0
20140202,2.0,7.0,74.0,8.8,7.6,4.9,0.0,100530.0,0.0
20140203,3.0,1.0,34.0,9.4,6.1,3.4,0.0,100370.0,0.0
20140204,5.0,3.9,57.0,10.1,6.8,4.2,11.2,99670.0,0.0
20140205,6.0,1.1,36.0,10.1,7.8,5.4,1.6,98190.0,0.0
20140206,5.0,0.0,21.0,9.8,8.4,6.7,19.0,98980.0,0.0
20140207,6.0,4.9,67.0,9.8,6.8,3.7,5.8,98880.0,0.0
20140208,5.0,4.0,62.0,8.7,7.3,4.7,2.4,97900.0,0.0
20140209,5.0,1.6,43.0,9.6,7.5,6.3,0.2,98470.0,0.0
20140210,5.0,2.6,53.0,8.7,6.7,3.8,1.4,99300.0,0.0
20140211,3.0,2.7,54.0,9.3,5.4,2.0,2.0,99660.0,0.0
20140212,5.0,0.8,37.0,8.6,6.0,2.6,8.2,99410.0,0.0
20140213,2.0,5.6,78.0,12.4,6.2,3.8,0.4,99250.0,0.0
20140214,6.0,0.0,24.0,11.0,7.8,3.1,9.8,99000.0,0.0
20140215,3.0,6.0,83.0,10.7,7.9,4.7,0.4,98860.0,0.0
20140216,1.0,8.4,101.0,10.8,6.3,1.9,0.2,100680.0,0.0
20140217,5.0,0.1,29.0,11.1,6.8,2.7,2.2,100770.0,0.0
20140218,5.0,1.2,45.0,11.0,9.3,7.5,5.8,100860.0,0.0
20140219,6.0,0.1,30.0,13.5,7.6,4.1,0.8,101120.0,0.0
20140220,6.0,1.4,49.0,10.9,10.2,6.8,1.6,100150.0,0.0
20140221,2.0,7.3,100.0,11.9,7.1,3.2,0.0,100350.0,0.0
20140222,3.0,6.4,95.0,12.5,8.3,4.6,0.0,100910.0,0.0
20140223,6.0,0.0,29.0,14.9,9.7,6.8,0.0,101030.0,0.0
20140224,4.0,4.4,82.0,10.7,10.9,6.8,3.2,100500.0,0.0
20140225,5.0,2.0,60.0,11.8,9.4,8.1,2.6,100050.0,0.0
20140226,1.0,7.7,111.0,12.0,7.4,2.9,2.8,101270.0,0.0
20140227,4.0,4.9,90.0,8.4,8.9,5.7,4.8,100700.0,0.0
20140228,7.0,1.0,50.0,10.1,5.1,1.8,3.4,99890.0,0.0
20140301,3.0,5.3,105.0,10.4,5.4,0.7,0.2,100260.0,0.0
20140302,6.0,1.8,68.0,8.9,6.0,1.5,7.0,99420.0,0.0
20140303,4.0,2.6,79.0,11.0,6.1,3.3,1.0,98600.0,0.0
20140304,3.0,3.1,86.0,13.2,5.7,0.3,0.2,100340.0,0.0
20140305,2.0,7.9,135.0,13.5,6.7,0.2,0.0,102010.0,0.0
20140306,3.0,6.4,122.0,16.7,9.2,4.8,0.0,102440.0,0.0
20140307,3.0,4.6,106.0,15.7,11.7,6.6,0.0,102310.0,0.0
20140308,2.0,6.5,127.0,19.2,11.4,7.1,0.0,102530.0,0.0
20140309,0.0,10.3,163.0,12.9,12.5,5.8,0.0,102240.0,0.0
20140310,4.0,3.9,102.0,11.6,8.6,4.2,0.0,102810.0,0.0
20140311,6.0,0.0,41.0,16.3,9.0,6.3,0.0,103350.0,0.0
20140312,1.0,7.7,145.0,18.7,9.4,2.5,0.2,103230.0,0.0
20140313,5.0,8.1,150.0,17.0,10.4,2.1,0.0,103010.0,0.0
20140314,0.0,9.5,165.0,18.2,9.7,2.3,0.0,102780.0,0.0
20140315,2.0,7.1,144.0,18.9,12.1,5.9,0.0,102650.0,0.0
20140316,0.0,11.1,184.0,14.0,13.0,7.0,0.0,102380.0,0.0
20140317,2.0,5.0,124.0,14.2,9.8,5.5,0.0,102170.0,0.0
20140318,6.0,2.8,98.0,16.6,10.5,6.7,0.0,101700.0,0.0
20140319,1.0,4.1,116.0,13.9,12.1,7.6,0.0,102220.0,0.0
20140320,7.0,1.8,86.0,13.0,10.4,6.9,2.6,101000.0,0.0
20140321,4.0,6.9,152.0,11.8,9.7,6.4,6.0,100560.0,0.0
20140322,3.0,7.1,155.0,10.7,8.0,4.1,0.0,99940.0,0.0
20140323,3.0,7.7,164.0,11.5,6.1,1.5,0.0,100760.0,0.0
20140324,2.0,7.7,165.0,8.9,5.2,-1.2,6.2,101270.0,0.0
20140325,6.0,0.1,55.0,9.5,7.4,5.8,1.0,100890.0,0.0
20140326,4.0,2.4,101.0,11.1,5.9,2.3,1.8,101750.0,0.0
20140327,4.0,4.4,131.0,14.0,7.0,2.9,0.0,101290.0,0.0
20140328,3.0,0.9,77.0,19.3,8.7,3.4,0.0,101480.0,0.0
20140329,3.0,10.4,203.0,19.8,13.2,7.0,0.0,101410.0,0.0
20140330,2.0,3.6,124.0,17.0,13.3,6.8,0.0,101300.0,0.0
20140331,5.0,0.6,73.0,18.9,13.2,9.3,1.6,101260.0,0.0
20140401,4.0,5.2,148.0,18.5,13.0,7.1,0.0,101020.0,0.0
20140402,4.0,2.2,105.0,18.3,13.9,9.3,0.0,100370.0,0.0
20140403,4.0,1.3,90.0,15.1,14.7,11.1,0.0,100010.0,0.0
20140404,3.0,0.8,81.0,14.9,13.1,11.1,0.0,100800.0,0.0
20140405,6.0,2.2,109.0,16.0,10.5,6.0,3.0,101360.0,0.0
20140406,8.0,0.1,63.0,14.4,13.6,11.1,1.2,101290.0,0.0
20140407,7.0,0.0,58.0,14.0,13.3,12.2,4.0,100890.0,0.0
20140408,2.0,8.0,193.0,17.1,9.7,5.4,0.0,101850.0,0.0
20140409,2.0,9.7,215.0,16.6,10.8,4.4,0.0,102560.0,0.0
20140410,4.0,8.2,198.0,16.0,11.6,6.6,0.0,102250.0,0.0
20140411,5.0,2.9,126.0,14.1,13.0,9.9,0.0,102160.0,0.0
20140412,3.0,3.5,137.0,16.4,10.2,6.3,0.0,101930.0,0.0
20140413,1.0,12.3,251.0,15.8,12.2,7.9,0.0,102160.0,0.0
20140414,1.0,11.0,238.0,14.6,10.9,6.0,0.0,102480.0,0.0
20140415,0.0,12.8,260.0,17.1,9.2,3.8,0.0,103000.0,0.0
20140416,0.0,12.9,263.0,16.9,10.3,3.5,0.0,102750.0,0.0
20140417,3.0,5.8,177.0,12.7,11.4,5.9,0.0,102010.0,0.0
20140418,2.0,7.6,202.0,14.0,9.2,5.7,0.0,102070.0,0.0
20140419,3.0,8.3,213.0,14.2,8.7,3.4,0.0,101810.0,0.0
20140420,5.0,0.1,71.0,19.3,10.5,6.7,8.8,100680.0,0.0
20140421,3.0,6.9,197.0,16.4,12.2,5.1,26.8,100550.0,0.0
20140422,7.0,0.7,92.0,16.5,13.0,9.6,0.2,100840.0,0.0
20140423,4.0,5.4,178.0,17.3,11.2,5.8,2.4,101750.0,0.0
20140424,5.0,3.7,152.0,13.2,13.8,10.2,0.6,101860.0,0.0
20140425,6.0,0.0,68.0,16.2,11.1,9.0,6.0,101150.0,0.0
20140426,4.0,6.6,198.0,14.7,11.9,7.5,1.4,100470.0,0.0
20140427,7.0,0.7,95.0,18.2,11.7,8.7,0.2,100340.0,0.0
20140428,6.0,2.6,137.0,17.2,14.0,9.8,0.0,101050.0,0.0
20140429,4.0,4.3,167.0,19.6,12.8,8.4,0.0,101240.0,0.0
20140430,1.0,11.1,262.0,13.9,13.1,6.5,3.4,101250.0,0.0
20140501,8.0,0.0,71.0,12.5,11.8,9.6,8.2,101070.0,0.0
20140502,7.0,0.3,86.0,14.5,10.6,8.7,0.0,102340.0,0.0
20140503,0.0,13.2,292.0,16.6,8.5,2.5,0.0,102850.0,0.0
20140504,0.0,10.8,264.0,18.5,10.7,4.7,0.0,102320.0,0.0
20140505,2.0,9.6,250.0,18.8,11.9,5.3,0.2,101260.0,0.0
20140506,5.0,6.9,213.0,17.8,15.4,11.9,0.8,100590.0,0.0
20140507,6.0,4.7,181.0,15.8,14.0,10.1,1.0,100910.0,0.0
20140508,7.0,0.3,89.0,17.8,13.4,11.0,3.4,100830.0,0.0
20140509,5.0,8.5,239.0,18.1,14.5,11.2,2.8,101130.0,0.0
20140510,6.0,4.8,185.0,14.9,14.4,10.6,2.6,100390.0,0.0
20140511,7.0,1.9,132.0,17.9,11.8,8.7,0.0,100380.0,0.0
20140512,5.0,7.9,233.0,16.4,13.4,8.9,7.0,101030.0,0.0
20140513,6.0,3.1,157.0,19.5,12.5,8.5,8.2,101950.0,0.0
20140514,1.0,12.7,298.0,21.5,12.9,6.2,0.0,103100.0,0.0
20140515,2.0,10.9,276.0,22.8,14.9,8.2,0.0,103560.0,0.0
20140516,1.0,9.0,252.0,23.8,16.2,9.5,0.0,103190.0,0.0
20140517,2.0,9.5,259.0,23.5,17.6,11.3,0.0,102330.0,0.0
20140518,0.0,13.6,313.0,26.3,17.9,12.2,0.0,101210.0,0.0
20140519,1.0,10.9,280.0,20.1,20.0,13.7,0.0,100360.0,0.0
20140520,5.0,2.4,147.0,19.3,17.4,14.7,0.0,100700.0,0.0
20140521,2.0,5.9,210.0,17.8,14.5,9.6,8.0,100820.0,0.0
20140522,6.0,4.8,192.0,17.0,15.0,12.1,6.0,100160.0,0.0
20140523,6.0,3.9,177.0,16.2,14.1,11.2,11.6,100540.0,0.0
20140524,7.0,3.2,165.0,18.2,13.7,11.2,2.4,100960.0,0.0
20140525,2.0,13.2,314.0,13.4,13.9,9.6,3.0,101700.0,0.0
20140526,7.0,0.0,81.0,13.4,11.3,9.1,9.6,101880.0,0.0
20140527,7.0,0.0,81.0,16.1,12.0,10.6,9.8,101460.0,0.0
20140528,8.0,0.0,81.0,19.6,12.7,9.3,0.0,101180.0,0.0
20140529,7.0,1.7,136.0,16.4,15.8,11.9,0.0,101530.0,0.0
20140530,7.0,0.0,82.0,19.2,14.6,12.8,0.0,102310.0,0.0
20140531,5.0,5.1,201.0,22.2,13.7,8.2,0.0,102520.0,0.0
20140601,4.0,8.8,259.0,21.2,16.5,10.8,0.2,102210.0,0.0
20140602,6.0,3.4,173.0,19.9,17.1,13.0,0.2,101830.0,0.0
20140603,7.0,2.0,145.0,15.7,16.2,12.5,4.4,101240.0,0.0
20140604,6.0,2.6,158.0,19.7,13.6,11.5,6.0,100490.0,0.0
20140605,4.0,8.9,262.0,23.6,14.0,8.2,0.0,101030.0,0.0
20140606,1.0,12.3,308.0,22.3,15.8,7.9,1.8,101300.0,0.0
20140607,4.0,5.6,213.0,24.5,18.7,15.0,2.4,101200.0,0.0
20140608,3.0,11.9,303.0,26.0,18.8,13.1,0.0,101840.0,0.0
20140609,4.0,6.0,220.0,22.5,20.6,15.2,1.4,101580.0,0.0
20140610,1.0,14.0,330.0,22.4,18.0,13.4,0.0,101790.0,0.0
20140611,2.0,9.8,276.0,25.0,16.6,10.8,0.0,102610.0,0.0
20140612,1.0,13.1,320.0,26.1,18.5,11.9,0.0,102790.0,0.0
20140613,2.0,12.4,311.0,22.2,19.7,13.3,5.8,102440.0,0.0
20140614,5.0,5.0,204.0,18.5,18.5,14.8,2.8,102500.0,0.0
20140615,8.0,0.1,89.0,17.8,16.3,14.0,0.0,102800.0,0.0
20140616,7.0,1.8,142.0,21.4,15.3,12.8,0.0,102800.0,0.0
20140617,4.0,9.5,273.0,22.5,17.3,13.2,0.2,102740.0,0.0
20140618,4.0,7.0,237.0,21.5,18.1,13.6,0.0,102620.0,0.0
20140619,3.0,4.9,203.0,23.4,16.9,12.2,0.0,102300.0,0.0
20140620,4.0,7.5,244.0,24.1,17.5,11.5,0.0,102230.0,0.0
20140621,1.0,13.2,322.0,23.9,18.7,13.2,0.0,101970.0,0.0
20140622,3.0,6.8,234.0,25.8,18.8,13.7,0.0,102130.0,0.0
20140623,5.0,4.9,203.0,24.9,20.1,14.3,0.0,102210.0,0.0
20140624,3.0,9.7,276.0,21.3,19.3,13.7,0.0,101930.0,0.0
20140625,3.0,11.6,301.0,21.8,16.4,11.4,0.0,101820.0,0.0
20140626,4.0,5.5,213.0,23.3,16.6,11.4,1.2,101530.0,0.0
20140627,3.0,5.9,219.0,18.8,18.6,13.9,0.0,101220.0,0.0
20140628,5.0,3.9,185.0,19.5,15.5,12.2,13.8,101020.0,0.0
20140629,5.0,6.8,233.0,21.2,16.1,12.6,0.0,101310.0,0.0
20140630,5.0,5.3,209.0,23.3,15.5,9.8,0.6,101740.0,0.0
20140701,2.0,10.7,288.0,24.7,17.5,11.7,0.0,101990.0,0.0
20140702,1.0,11.1,293.0,27.1,17.9,11.1,0.0,102270.0,0.0
20140703,1.0,14.4,334.0,27.0,20.1,13.1,0.0,101930.0,0.0
20140704,2.0,12.4,309.0,21.9,20.5,14.0,3.6,100810.0,0.0
20140705,7.0,0.8,115.0,21.9,19.2,16.5,0.0,100190.0,0.0
20140706,5.0,3.7,179.0,21.5,17.9,13.9,1.6,100560.0,0.0
20140707,2.0,7.2,237.0,20.4,16.4,11.2,0.0,101480.0,0.0
20140708,6.0,6.3,223.0,23.4,16.1,11.7,7.6,101550.0,0.0
20140709,3.0,5.3,206.0,21.9,17.7,12.0,0.0,101790.0,0.0
20140710,5.0,2.7,159.0,21.1,18.2,14.5,0.2,101780.0,0.0
20140711,5.0,0.0,79.0,27.7,16.8,12.4,0.2,101770.0,0.0
20140712,4.0,7.3,236.0,24.2,21.1,14.4,1.8,101360.0,0.0
20140713,5.0,6.5,224.0,25.2,20.7,17.1,0.0,100850.0,0.0
20140714,2.0,11.1,288.0,26.5,18.5,11.7,0.0,101420.0,0.0
20140715,4.0,7.7,241.0,27.4,22.2,17.8,0.0,101810.0,0.0
20140716,3.0,8.5,251.0,29.1,20.8,14.1,0.0,102070.0,0.0
20140717,3.0,10.8,282.0,30.3,23.2,17.3,6.6,102000.0,0.0
20140718,3.0,11.0,284.0,28.3,24.1,17.9,1.4,101290.0,0.0
20140719,3.0,4.9,195.0,26.9,24.0,19.6,0.4,100830.0,0.0
20140720,3.0,3.7,174.0,26.9,22.2,17.5,0.0,101030.0,0.0
20140721,1.0,7.0,227.0,27.5,21.4,15.9,0.0,101820.0,0.0
20140722,0.0,13.1,307.0,29.8,21.7,15.9,0.0,102250.0,0.0
20140723,1.0,10.9,279.0,29.6,22.7,15.5,0.0,101980.0,0.0
20140724,1.0,11.9,290.0,27.3,22.9,16.1,0.0,101720.0,0.0
20140725,3.0,5.4,200.0,29.1,21.9,16.5,10.0,101690.0,0.0
20140726,3.0,10.8,275.0,26.2,23.6,18.0,0.0,101640.0,0.0
20140727,3.0,5.4,198.0,23.5,22.4,18.5,15.6,101650.0,0.0
20140728,6.0,3.2,160.0,27.2,18.5,13.4,1.0,101550.0,0.0
20140729,3.0,11.3,278.0,26.4,21.5,15.7,0.0,101590.0,0.0
20140730,1.0,12.6,293.0,25.5,20.4,14.4,0.0,101580.0,0.0
20140731,2.0,8.7,243.0,25.4,19.8,14.1,0.0,101390.0,0.0
20140801,2.0,5.5,196.0,24.6,20.6,15.7,0.0,100880.0,0.0
20140802,3.0,5.3,192.0,24.2,20.4,16.1,1.8,100370.0,0.0
20140803,1.0,10.7,266.0,24.3,18.4,12.5,0.0,100950.0,0.0
20140804,3.0,8.1,231.0,25.1,18.9,13.5,0.0,101580.0,0.0
20140805,2.0,4.2,172.0,26.4,19.3,13.5,9.6,101760.0,0.0
20140806,4.0,8.5,234.0,26.1,21.5,16.6,0.0,101150.0,0.0
20140807,1.0,10.0,253.0,23.7,20.4,14.6,0.0,101390.0,0.0
20140808,5.0,2.2,134.0,23.7,19.7,15.6,22.2,100810.0,0.0
20140809,4.0,9.7,247.0,22.6,18.6,13.4,6.8,100720.0,0.0
20140810,5.0,4.6,175.0,21.9,18.8,15.0,3.4,99960.0,0.0
20140811,1.0,8.7,232.0,20.7,17.4,12.9,19.2,100770.0,0.0
20140812,2.0,7.3,212.0,22.7,16.5,12.2,0.4,100730.0,0.0
20140813,2.0,9.9,244.0,21.6,17.3,11.8,0.0,100550.0,0.0
20140814,5.0,3.5,153.0,20.7,17.5,13.3,6.6,100960.0,0.0
20140815,6.0,2.8,140.0,21.8,16.4,12.1,0.0,101610.0,0.0
20140816,5.0,7.0,203.0,21.5,16.7,11.6,0.0,102000.0,0.0
20140817,5.0,4.3,163.0,20.2,17.9,14.2,1.2,101000.0,0.0
20140818,4.0,5.0,173.0,18.9,15.7,11.2,0.6,100960.0,0.0
20140819,4.0,8.4,218.0,19.0,14.4,9.9,0.2,101350.0,0.0
20140820,3.0,7.0,198.0,18.1,13.6,8.2,0.0,101710.0,0.0
20140821,4.0,5.7,180.0,20.7,12.9,7.6,0.0,101530.0,0.0
20140822,5.0,5.6,177.0,19.5,16.5,12.2,0.6,101120.0,0.0
20140823,3.0,9.1,221.0,19.0,14.0,8.4,0.4,101570.0,0.0
20140824,3.0,6.4,186.0,17.4,13.2,7.3,0.8,101850.0,0.0
20140825,7.0,0.0,61.0,17.1,15.2,12.9,19.6,100730.0,0.0
20140826,5.0,0.0,60.0,20.0,15.6,14.1,2.8,100560.0,0.0
20140827,5.0,2.6,125.0,22.8,15.4,10.7,1.0,101380.0,0.0
20140828,4.0,4.7,157.0,21.5,19.6,16.3,0.0,101080.0,0.0
20140829,5.0,4.8,157.0,20.2,17.7,13.9,0.2,101300.0,0.0
20140830,5.0,3.4,136.0,21.7,17.5,14.7,0.2,101520.0,0.0
20140831,2.0,8.6,203.0,19.2,16.9,12.1,0.0,101820.0,0.0
20140901,6.0,0.7,80.0,22.9,15.8,12.3,2.0,102050.0,0.0
20140902,2.0,8.3,189.0,23.6,17.6,12.2,0.0,102300.0,0.0
20140903,3.0,6.3,164.0,21.3,19.0,14.4,0.0,102250.0,0.0
20140904,4.0,1.9,102.0,20.7,17.4,13.5,0.0,101870.0,0.0
20140905,5.0,1.3,90.0,21.8,18.4,16.1,0.0,101610.0,0.0
20140906,1.0,2.0,102.0,21.6,19.0,16.2,0.0,101430.0,0.0
20140907,2.0,5.1,144.0,22.5,17.6,13.5,0.0,101590.0,0.0
20140908,0.0,11.6,213.0,22.4,16.3,10.0,0.0,101930.0,0.0
20140909,2.0,8.6,181.0,21.2,17.2,11.9,0.0,102140.0,0.0
20140910,1.0,9.9,193.0,18.5,16.3,11.4,0.0,102170.0,0.0
20140911,3.0,0.0,50.0,23.5,14.4,10.3,0.0,102240.0,0.0
20140912,2.0,8.0,170.0,21.3,18.2,12.8,0.0,102440.0,0.0
20140913,4.0,1.9,93.0,21.4,16.8,12.2,0.0,102640.0,0.0
20140914,2.0,5.1,135.0,22.1,16.8,12.2,0.0,102250.0,0.0
20140915,2.0,4.7,129.0,23.8,17.1,12.1,0.0,101710.0,0.0
20140916,3.0,3.7,115.0,20.7,18.5,13.2,0.0,101460.0,0.0
20140917,0.0,0.2,56.0,25.8,18.4,16.0,0.0,101220.0,0.0
20140918,2.0,4.8,126.0,24.5,20.3,14.7,5.6,100940.0,0.0
20140919,3.0,3.7,112.0,19.3,20.4,16.3,0.0,101120.0,0.0
20140920,7.0,0.0,45.0,18.6,18.0,16.6,0.2,101620.0,0.0
20140921,4.0,6.5,140.0,19.3,15.5,12.3,0.2,102410.0,0.0
20140922,0.0,10.3,175.0,19.1,13.4,7.4,0.0,102590.0,0.0
20140923,1.0,5.5,127.0,19.0,13.5,7.8,1.4,102050.0,0.0
20140924,3.0,5.6,127.0,19.8,15.6,12.1,0.2,101470.0,0.0
20140925,4.0,4.5,114.0,22.2,13.5,7.1,0.0,102030.0,0.0
20140926,7.0,1.9,80.0,21.3,18.1,13.9,0.0,102350.0,0.0
20140927,7.0,1.9,79.0,24.7,16.9,12.5,0.0,102610.0,0.0
20140928,2.0,6.2,127.0,19.2,19.7,14.7,0.0,102080.0,0.0
20140929,3.0,0.1,45.0,22.7,16.2,13.2,0.8,102010.0,0.0
20140930,3.0,4.3,105.0,21.6,18.4,14.1,0.4,102270.0,0.0
20141001,6.0,3.2,92.0,22.2,18.1,14.6,0.0,102520.0,0.0
20141002,4.0,4.2,101.0,22.3,18.5,14.8,0.0,102810.0,0.0
20141003,4.0,5.3,111.0,18.1,17.2,12.1,0.0,102210.0,0.0
20141004,4.0,2.7,82.0,16.1,15.8,13.5,9.6,101460.0,0.0
20141005,0.0,9.0,140.0,13.1,10.2,4.2,0.2,101920.0,0.0
20141006,7.0,0.0,36.0,15.5,10.4,7.6,8.8,100270.0,0.0
20141007,2.0,8.1,129.0,18.3,11.6,7.7,1.2,99800.0,0.0
20141008,4.0,2.7,78.0,18.1,12.6,6.9,0.4,99640.0,0.0
20141009,2.0,4.9,99.0,18.6,14.7,11.3,3.0,99900.0,0.0
20141010,2.0,5.5,103.0,17.2,13.9,9.2,3.4,100960.0,0.0
20141011,4.0,5.5,102.0,14.9,13.6,10.0,0.2,101120.0,0.0
20141012,4.0,0.1,37.0,14.5,10.5,6.1,22.2,101030.0,0.0
20141013,8.0,0.0,32.0,13.9,12.1,9.7,4.8,99820.0,0.0
20141014,8.0,0.0,31.0,15.5,13.1,12.2,1.0,100450.0,0.0
20141015,8.0,0.0,31.0,18.1,13.9,12.2,8.6,100420.0,0.0
20141016,5.0,4.7,88.0,19.5,14.9,11.6,1.8,100220.0,0.0
20141017,5.0,3.2,74.0,19.8,16.2,12.9,0.4,100920.0,0.0
20141018,6.0,0.3,38.0,20.7,17.9,16.0,1.8,101070.0,0.0
20141019,4.0,5.5,91.0,17.6,18.2,15.7,0.0,101320.0,0.0
20141020,5.0,3.7,75.0,14.4,15.1,12.5,2.4,101560.0,0.0
20141021,4.0,5.0,85.0,14.5,13.5,12.6,1.0,100920.0,0.0
20141022,3.0,3.9,74.0,16.3,10.3,6.0,0.0,102450.0,0.0
20141023,8.0,1.5,51.0,17.2,12.9,9.4,1.8,101960.0,0.0
20141024,7.0,0.0,26.0,16.1,15.5,13.8,0.2,101470.0,0.0
20141025,5.0,2.6,60.0,16.0,11.6,7.1,0.0,101860.0,0.0
20141026,7.0,0.0,25.0,18.8,13.8,11.6,0.0,102130.0,0.0
20141027,2.0,8.2,99.0,18.6,16.0,13.2,0.2,101970.0,0.0
20141028,1.0,8.3,98.0,16.0,14.2,9.8,0.6,101350.0,0.0
20141029,8.0,0.0,24.0,18.3,13.9,11.7,2.0,101610.0,0.0
20141030,4.0,0.2,29.0,22.9,15.4,12.5,0.2,101820.0,0.0
20141031,0.0,5.5,76.0,18.1,17.5,12.1,0.2,101670.0,0.0
20141101,3.0,4.6,69.0,15.8,15.9,13.7,2.4,101460.0,0.0
20141102,6.0,0.3,29.0,10.2,14.3,12.8,13.4,100480.0,0.0
20141103,5.0,0.4,30.0,13.4,9.9,9.6,5.2,99210.0,0.0
20141104,4.0,5.2,70.0,11.1,8.9,4.4,17.4,99310.0,0.0
20141105,5.0,1.1,38.0,13.5,7.7,4.3,0.8,100450.0,0.0
20141106,4.0,2.9,52.0,13.1,7.0,0.5,9.8,100660.0,0.0
20141107,5.0,2.0,44.0,14.5,8.5,3.8,0.0,99400.0,0.0
20141108,5.0,0.1,23.0,13.2,10.9,7.2,4.4,100070.0,0.0
20141109,3.0,4.7,62.0,13.3,10.0,6.8,0.0,100330.0,0.0
20141110,4.0,3.5,53.0,13.5,9.8,6.2,0.0,100330.0,0.0
20141111,6.0,0.8,31.0,13.6,11.4,9.2,3.0,99640.0,0.0
20141112,5.0,3.2,50.0,13.3,12.2,10.7,1.8,99720.0,0.0
20141113,5.0,0.0,19.0,14.8,10.7,8.1,11.4,100340.0,0.0
20141114,3.0,2.7,45.0,13.2,12.9,11.0,1.2,99940.0,0.0
20141115,4.0,0.5,26.0,11.4,9.8,6.4,1.4,99930.0,0.0
20141116,6.0,0.0,18.0,9.9,9.4,7.3,8.0,99950.0,0.0
20141117,7.0,0.0,17.0,13.2,8.7,7.5,0.2,100050.0,0.0
20141118,5.0,3.4,47.0,11.6,10.1,7.0,0.2,101020.0,0.0
20141119,2.0,1.3,32.0,11.1,9.4,7.2,0.0,101890.0,0.0
20141120,3.0,3.7,48.0,13.1,8.8,6.4,0.2,102430.0,0.0
20141121,5.0,0.0,16.0,14.7,8.7,4.2,1.8,101810.0,0.0
