country_name,country_code,indicator_name,indicator_code,debt
Rwanda,RWA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,7310975.7
Rwanda,RWA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0
Rwanda,RWA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,26500000
Rwanda,RWA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,31090382.5
Rwanda,RWA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,258162028.300000012
Rwanda,RWA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,20258105.899999999
Rwanda,RWA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,39694908.5
Rwanda,RWA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,327248280.199999988
Rwanda,RWA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,27569081.600000001
Rwanda,RWA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,0
Rwanda,RWA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,26500000
Rwanda,RWA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,39694908.5
Samoa,WSM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,10815581.1
Samoa,WSM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,5117819
Samoa,WSM,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,11727921.800000001
Samoa,WSM,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,3362614.4
Samoa,WSM,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,2965245
Samoa,WSM,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,9987486.6
Samoa,WSM,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,7452966.7
Samoa,WSM,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,2152574
Samoa,WSM,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,21715408.399999999
Samoa,WSM,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,10815581.1
Samoa,WSM,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,5117819
Samoa,WSM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,21715408.399999999
Sao Tome and Principe,STP,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,10636848.5
Sao Tome and Principe,STP,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,1354432.7
Sao Tome and Principe,STP,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,522448.7
Sao Tome and Principe,STP,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,1918.9
Sao Tome and Principe,STP,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,802594.2
Sao Tome and Principe,STP,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2418947.6
Sao Tome and Principe,STP,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,10634929.6
Sao Tome and Principe,STP,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,551838.5
Sao Tome and Principe,STP,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,2941396.3
Sao Tome and Principe,STP,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,10636848.5
Sao Tome and Principe,STP,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,1354432.7
Sao Tome and Principe,STP,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,2941396.3
Senegal,SEN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,1661790101.599999905
Senegal,SEN,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,266493300.400000006
Senegal,SEN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,132241030.200000003
Senegal,SEN,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,548648509.100000024
Senegal,SEN,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,62856549.299999997
Senegal,SEN,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0
Senegal,SEN,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,140824000
Senegal,SEN,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,98043761.099999994
Senegal,SEN,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,61799481.200000003
Senegal,SEN,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,5561154.1
Senegal,SEN,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,170437929.099999994
Senegal,SEN,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,886747852.700000048
Senegal,SEN,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,53740046.600000001
Senegal,SEN,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,302678959.300000012
Senegal,SEN,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,1435396361.799999952
Senegal,SEN,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,116596595.900000006
Senegal,SEN,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,43999835.600000001
Senegal,SEN,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,164594258.599999994
Senegal,SEN,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,3511550.4
Senegal,SEN,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,142043596.699999988
Senegal,SEN,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,226393739.800000012
Senegal,SEN,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,149896704.5
Senegal,SEN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,444722556
Serbia,SRB,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,1390127107.299999952
Serbia,SRB,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,1087126443.299999952
Serbia,SRB,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,589206331.600000024
Serbia,SRB,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,328727524.600000024
Serbia,SRB,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,703434606.399999976
Serbia,SRB,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,156469393.099999994
Serbia,SRB,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0
Serbia,SRB,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,238124000
Serbia,SRB,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,6515073.8
Serbia,SRB,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,2967178.9
Serbia,SRB,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,621929.8
Serbia,SRB,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,715223963.700000048
Serbia,SRB,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,623050701
Serbia,SRB,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,92872223.299999997
Serbia,SRB,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,1043951488.299999952
Serbia,SRB,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,1326485307.400000095
Serbia,SRB,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,249341616.400000006
Serbia,SRB,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,27982786.399999999
Serbia,SRB,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,60674621
Serbia,SRB,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,9832565.5
Serbia,SRB,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,34497860.200000003
Serbia,SRB,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,63641799.899999999
Serbia,SRB,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,248578495.300000012
Serbia,SRB,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,3409673950
Serbia,SRB,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,2331224601.5
Sierra Leone,SLE,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,98339852.799999997
Sierra Leone,SLE,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,7862712.9
Sierra Leone,SLE,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,8755657.699999999
Sierra Leone,SLE,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,32566565
Sierra Leone,SLE,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,2736397.7
Sierra Leone,SLE,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,24144262.800000001
Sierra Leone,SLE,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,65773287.799999997
Sierra Leone,SLE,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,5126315.2
Sierra Leone,SLE,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,32899920.5
Sierra Leone,SLE,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,98339852.799999997
Sierra Leone,SLE,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,7862712.9
Sierra Leone,SLE,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,32899920.5
Solomon Islands,SLB,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,8645249.9
Solomon Islands,SLB,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,5410035.3
Solomon Islands,SLB,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,3721000
Solomon Islands,SLB,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,1207375
Solomon Islands,SLB,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,284000
Solomon Islands,SLB,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,3952828.9
Solomon Islands,SLB,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,8645249.9
Solomon Islands,SLB,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,1405035.3
Solomon Islands,SLB,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,5160203.9
Solomon Islands,SLB,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,8645249.9
Solomon Islands,SLB,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,1689035.3
Solomon Islands,SLB,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,30749703.899999999
Solomon Islands,SLB,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,25589500
Somalia,SOM,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,2456971.6
Somalia,SOM,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,4429352.4
Somalia,SOM,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,8301771.4
Somalia,SOM,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,925000
Somalia,SOM,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,24683262.899999999
Somalia,SOM,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,2456971.6
Somalia,SOM,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,3504352.4
Somalia,SOM,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,32985034.300000001
Somalia,SOM,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,2456971.6
Somalia,SOM,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,4429352.4
Somalia,SOM,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,32985034.300000001
South Africa,ZAF,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,714762584.5
South Africa,ZAF,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,4872276053.399999619
South Africa,ZAF,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,957111168.5
South Africa,ZAF,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,2000000000
South Africa,ZAF,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,3766186000
South Africa,ZAF,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,398510262.899999976
South Africa,ZAF,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,44117700
South Africa,ZAF,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,65728818.100000001
South Africa,ZAF,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,346393763.899999976
South Africa,ZAF,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,251984484.5
South Africa,ZAF,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,82716066.799999997
South Africa,ZAF,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,346393763.899999976
South Africa,ZAF,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,251984484.5
South Africa,ZAF,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,82716066.799999997
South Africa,ZAF,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,43837666.700000003
South Africa,ZAF,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,534000
South Africa,ZAF,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,2442347929.599999905
South Africa,ZAF,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,44117700
South Africa,ZAF,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,3832448818.099999905
South Africa,ZAF,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,9474257551.899999619
South Africa,ZAF,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,6685515858.399999619
South Asia,SAS,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,29306216064.700000763
South Asia,SAS,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,15931560388.100000381
South Asia,SAS,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,9813113000
South Asia,SAS,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,6437804448.100000381
South Asia,SAS,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,17269114040.900001526
South Asia,SAS,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,2004917449.299999952
South Asia,SAS,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,4883333333.300000191
South Asia,SAS,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,1515738709.799999952
South Asia,SAS,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,5004801917.300000191
South Asia,SAS,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,219553713.199999988
South Asia,SAS,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,676602285.200000048
South Asia,SAS,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,7851739929.5
South Asia,SAS,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,11722783310.600000381
South Asia,SAS,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,1915432943.799999952
South Asia,SAS,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,14289544377.600000381
South Asia,SAS,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,28991897351.5
South Asia,SAS,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,3920350393.099999905
South Asia,SAS,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,207766207.599999994
South Asia,SAS,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,5756000
South Asia,SAS,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,10095901458.200000763
South Asia,SAS,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,219553713.199999988
South Asia,SAS,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,2198096995
South Asia,SAS,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,48756295898.199996948
South Asia,SAS,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,24370850062.400001526
Sri Lanka,LKA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,2547120639.900000095
Sri Lanka,LKA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,1304221181.400000095
Sri Lanka,LKA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,268295000
Sri Lanka,LKA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,1075437996.599999905
Sri Lanka,LKA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,1729975495.900000095
Sri Lanka,LKA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,270096709.899999976
Sri Lanka,LKA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,1750000000
Sri Lanka,LKA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,571993000
Sri Lanka,LKA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,529046985.100000024
Sri Lanka,LKA,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,77491628.099999994
Sri Lanka,LKA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,48689796.200000003
Sri Lanka,LKA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,449771961.100000024
Sri Lanka,LKA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,739653515.899999976
Sri Lanka,LKA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,140722675.300000012
Sri Lanka,LKA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,1525209957.700000048
Sri Lanka,LKA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,2469629011.800000191
Sri Lanka,LKA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,410819385.199999988
Sri Lanka,LKA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,151529090.900000006
Sri Lanka,LKA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,4424000
Sri Lanka,LKA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,2430576076
Sri Lanka,LKA,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,77491628.099999994
Sri Lanka,LKA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,625106796.200000048
Sri Lanka,LKA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,5761489255.899999619
Sri Lanka,LKA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,1805703222.200000048
St. Lucia,LCA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,37459842.200000003
St. Lucia,LCA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,4891779.5
St. Lucia,LCA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,5113457.5
St. Lucia,LCA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,5713700.5
St. Lucia,LCA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,1375737.7
St. Lucia,LCA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,200000
St. Lucia,LCA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,85925.9
St. Lucia,LCA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,15019216.300000001
St. Lucia,LCA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,31746141.699999999
St. Lucia,LCA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,3430115.9
St. Lucia,LCA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,20132673.800000001
St. Lucia,LCA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,37459842.200000003
St. Lucia,LCA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,4805853.6
St. Lucia,LCA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,200000
St. Lucia,LCA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,85925.9
St. Lucia,LCA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,20332673.800000001
St. Vincent and the Grenadines,VCT,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,33458473.699999999
St. Vincent and the Grenadines,VCT,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,6817648.3
St. Vincent and the Grenadines,VCT,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,3070092.3
St. Vincent and the Grenadines,VCT,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,8155461.4
St. Vincent and the Grenadines,VCT,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,1181883.8
St. Vincent and the Grenadines,VCT,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,1225216.3
St. Vincent and the Grenadines,VCT,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,567777.8
St. Vincent and the Grenadines,VCT,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,500142.9
St. Vincent and the Grenadines,VCT,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,8000
St. Vincent and the Grenadines,VCT,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,21615600.699999999
St. Vincent and the Grenadines,VCT,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,25303012.300000001
St. Vincent and the Grenadines,VCT,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,5059986.7
St. Vincent and the Grenadines,VCT,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,24685693
St. Vincent and the Grenadines,VCT,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,33458473.699999999
St. Vincent and the Grenadines,VCT,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,6241870.5
St. Vincent and the Grenadines,VCT,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,1725359.2
St. Vincent and the Grenadines,VCT,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,575777.8
St. Vincent and the Grenadines,VCT,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,26411052.199999999
Sudan,SDN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,704940261.799999952
Sudan,SDN,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,93311473
Sudan,SDN,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,262918897.800000012
Sudan,SDN,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,376666146.5
Sudan,SDN,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,40572544.5
Sudan,SDN,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,217194878.800000012
Sudan,SDN,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,328274115.300000012
Sudan,SDN,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,52738928.5
Sudan,SDN,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,480113776.600000024
Sudan,SDN,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,704940261.799999952
Sudan,SDN,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,93311473
Sudan,SDN,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,480113776.600000024
Syrian Arab Republic,SYR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,266925460.400000006
Syrian Arab Republic,SYR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,39165280.600000001
Syrian Arab Republic,SYR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,159358328.900000006
Syrian Arab Republic,SYR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,126505578
Syrian Arab Republic,SYR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,9269996.5
Syrian Arab Republic,SYR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,147903571.099999994
Syrian Arab Republic,SYR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,140419882.400000006
Syrian Arab Republic,SYR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,29895284.100000001
Syrian Arab Republic,SYR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,307261900
Syrian Arab Republic,SYR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,266925460.400000006
Syrian Arab Republic,SYR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,39165280.600000001
Syrian Arab Republic,SYR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,307261900
Tajikistan,TJK,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,89888943.900000006
Tajikistan,TJK,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,95265217.599999994
Tajikistan,TJK,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,57094000
Tajikistan,TJK,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,73281257.200000003
Tajikistan,TJK,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,4600834.4
Tajikistan,TJK,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,26333637.199999999
Tajikistan,TJK,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,59062982
Tajikistan,TJK,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,85288109.5
Tajikistan,TJK,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,11837580.4
Tajikistan,TJK,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,132344239.200000003
Tajikistan,TJK,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,89888943.900000006
Tajikistan,TJK,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,38171217.600000001
Tajikistan,TJK,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,467153429.199999988
Tajikistan,TJK,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,334809190
Tanzania,TZA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,1166055814.5
Tanzania,TZA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,283734011.600000024
Tanzania,TZA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,104305000
Tanzania,TZA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,194944695.300000012
